calc_days,data_well_name_id,total_fluid_bpd
14.750,COOPER 81H,6552
14.750,COOPER 82H,6144
14.750,COOPER 84H,6624
14.792,COOPER 11H,6240
14.792,COOPER 12H,5520
14.792,COOPER 14H,6840
14.792,COOPER 15H,6216
14.792,COOPER 81H,6480
14.792,COOPER 82H,6192
14.792,COOPER 84H,6672
14.833,COOPER 11H,6504
14.833,COOPER 12H,5472
14.833,COOPER 14H,6912
14.833,COOPER 15H,6216
14.833,COOPER 81H,6552
14.833,COOPER 82H,6264
14.833,COOPER 84H,6672
14.875,COOPER 11H,6480
14.875,COOPER 12H,5544
14.875,COOPER 14H,6864
14.875,COOPER 15H,6216
14.875,COOPER 81H,6552
14.875,COOPER 82H,6288
14.875,COOPER 84H,6624
14.917,COOPER 11H,6624
14.917,COOPER 12H,5520
14.917,COOPER 14H,6792
14.917,COOPER 15H,6216
14.917,COOPER 81H,6480
14.917,COOPER 82H,6240
14.917,COOPER 84H,6576
14.958,COOPER 11H,6912
14.958,COOPER 12H,5496
14.958,COOPER 14H,6744
14.958,COOPER 15H,6216
14.958,COOPER 81H,6408
14.958,COOPER 82H,6216
14.958,COOPER 84H,6528
15.000,COOPER 11H,6840
15.000,COOPER 12H,5592
15.000,COOPER 14H,6720
15.000,COOPER 15H,6216
15.000,COOPER 81H,6456
15.000,COOPER 82H,6264
15.000,COOPER 84H,6504
15.042,COOPER 11H,6936
15.042,COOPER 12H,5520
15.042,COOPER 14H,6744
15.042,COOPER 15H,6216
15.042,COOPER 81H,6408
15.042,COOPER 82H,6240
15.042,COOPER 84H,6456
15.083,COOPER 11H,6792
15.083,COOPER 12H,5592
15.083,COOPER 14H,6744
15.083,COOPER 15H,6216
15.083,COOPER 81H,6336
15.083,COOPER 82H,6312
15.083,COOPER 84H,6480
15.125,COOPER 11H,6696
15.125,COOPER 12H,5616
15.125,COOPER 14H,6720
15.125,COOPER 15H,6216
15.125,COOPER 81H,6384
15.125,COOPER 82H,6384
15.125,COOPER 84H,6456
15.167,COOPER 11H,6744
15.167,COOPER 12H,5640
15.167,COOPER 14H,6648
15.167,COOPER 15H,6216
15.167,COOPER 81H,6288
15.167,COOPER 82H,6312
15.167,COOPER 84H,6408
15.208,COOPER 11H,6720
15.208,COOPER 12H,5664
15.208,COOPER 14H,6648
15.208,COOPER 15H,6216
15.208,COOPER 81H,6336
15.208,COOPER 82H,6312
15.208,COOPER 84H,6408
15.250,COOPER 11H,6816
15.250,COOPER 12H,5664
15.250,COOPER 14H,6672
15.250,COOPER 15H,6216
15.250,COOPER 81H,6312
15.250,COOPER 82H,6384
15.250,COOPER 84H,6336
15.292,COOPER 11H,6816
15.292,COOPER 12H,5616
15.292,COOPER 14H,6576
15.292,COOPER 15H,6216
15.292,COOPER 81H,6288
15.292,COOPER 82H,6360
15.292,COOPER 84H,6264
15.333,COOPER 11H,6768
15.333,COOPER 12H,5664
15.333,COOPER 14H,6672
15.333,COOPER 15H,6216
15.333,COOPER 81H,6264
15.333,COOPER 82H,6336
15.333,COOPER 84H,6240
15.375,COOPER 11H,6696
15.375,COOPER 12H,5640
15.375,COOPER 14H,6624
15.375,COOPER 15H,6216
15.375,COOPER 81H,6240
15.375,COOPER 82H,6360
15.375,COOPER 84H,6288
15.417,COOPER 11H,6648
15.417,COOPER 12H,5616
15.417,COOPER 14H,6600
15.417,COOPER 15H,6336
15.417,COOPER 81H,6240
15.417,COOPER 82H,6336
15.417,COOPER 84H,6240
15.458,COOPER 11H,6720
15.458,COOPER 12H,5592
15.458,COOPER 14H,6528
15.458,COOPER 15H,6336
15.458,COOPER 81H,6288
15.458,COOPER 82H,6288
15.458,COOPER 84H,6216
15.500,COOPER 11H,6720
15.500,COOPER 12H,5568
15.500,COOPER 14H,6504
15.500,COOPER 15H,6336
15.500,COOPER 81H,6264
15.500,COOPER 82H,6360
15.500,COOPER 84H,6144
15.542,COOPER 11H,6768
15.542,COOPER 12H,5592
15.542,COOPER 14H,6576
15.542,COOPER 15H,6336
15.542,COOPER 81H,6240
15.542,COOPER 82H,6312
15.542,COOPER 84H,6168
15.583,COOPER 11H,6672
15.583,COOPER 12H,5592
15.583,COOPER 14H,6504
15.583,COOPER 15H,6336
15.583,COOPER 81H,6264
15.583,COOPER 82H,6336
15.583,COOPER 84H,6168
15.625,COOPER 11H,6720
15.625,COOPER 12H,5544
15.625,COOPER 14H,6480
15.625,COOPER 15H,6336
15.625,COOPER 81H,6312
15.625,COOPER 82H,6336
15.625,COOPER 84H,6144
15.667,COOPER 11H,6696
15.667,COOPER 12H,5568
15.667,COOPER 14H,6432
15.667,COOPER 15H,6336
15.667,COOPER 81H,6192
15.667,COOPER 82H,6288
15.667,COOPER 84H,6096
15.708,COOPER 11H,6648
15.708,COOPER 12H,5616
15.708,COOPER 14H,6480
15.708,COOPER 15H,6336
15.708,COOPER 81H,6216
15.708,COOPER 82H,6312
15.708,COOPER 84H,6168
15.750,COOPER 11H,6552
15.750,COOPER 12H,5568
15.750,COOPER 14H,6504
15.750,COOPER 15H,6336
15.750,COOPER 81H,6264
15.750,COOPER 82H,6336
15.750,COOPER 84H,6048
15.792,COOPER 11H,6576
15.792,COOPER 12H,5592
15.792,COOPER 14H,6432
15.792,COOPER 15H,6336
15.792,COOPER 81H,6216
15.792,COOPER 82H,6312
15.792,COOPER 84H,6096
15.833,COOPER 11H,6576
15.833,COOPER 12H,5568
15.833,COOPER 14H,6432
15.833,COOPER 15H,6336
15.833,COOPER 81H,6168
15.833,COOPER 82H,6312
15.833,COOPER 84H,6120
15.875,COOPER 11H,6528
15.875,COOPER 12H,5544
15.875,COOPER 14H,6432
15.875,COOPER 15H,6336
15.875,COOPER 81H,6168
15.875,COOPER 82H,6312
15.875,COOPER 84H,6072
15.917,COOPER 11H,6456
15.917,COOPER 12H,5568
15.917,COOPER 14H,6384
15.917,COOPER 15H,6336
15.917,COOPER 81H,6168
15.917,COOPER 82H,6312
15.917,COOPER 84H,6024
15.958,COOPER 11H,6456
15.958,COOPER 12H,5544
15.958,COOPER 14H,6384
15.958,COOPER 15H,6336
15.958,COOPER 81H,6120
15.958,COOPER 82H,6336
15.958,COOPER 84H,6048
16.000,COOPER 11H,6408
16.000,COOPER 12H,5544
16.000,COOPER 14H,6336
16.000,COOPER 15H,6336
16.000,COOPER 81H,6168
16.000,COOPER 82H,6312
16.000,COOPER 84H,5928
16.042,COOPER 11H,6480
16.042,COOPER 12H,5520
16.042,COOPER 14H,6360
16.042,COOPER 15H,6336
16.042,COOPER 81H,6096
16.042,COOPER 82H,6288
16.042,COOPER 84H,5928
16.083,COOPER 11H,6408
16.083,COOPER 12H,5520
16.083,COOPER 14H,6360
16.083,COOPER 15H,6336
16.083,COOPER 81H,6072
16.083,COOPER 82H,6240
16.083,COOPER 84H,6000
16.125,COOPER 11H,6384
16.125,COOPER 12H,5472
16.125,COOPER 14H,6336
16.125,COOPER 15H,6336
16.125,COOPER 81H,7296
16.125,COOPER 82H,6312
16.125,COOPER 84H,5952
16.167,COOPER 11H,6384
16.167,COOPER 12H,5472
16.167,COOPER 14H,6312
16.167,COOPER 15H,6336
16.167,COOPER 81H,7104
16.167,COOPER 82H,6288
16.167,COOPER 84H,5928
16.208,COOPER 11H,6432
16.208,COOPER 12H,5496
16.208,COOPER 14H,6264
16.208,COOPER 15H,6336
16.208,COOPER 81H,6960
16.208,COOPER 82H,6264
16.208,COOPER 84H,5856
16.250,COOPER 11H,6384
16.250,COOPER 12H,5496
16.250,COOPER 14H,6240
16.250,COOPER 15H,6336
16.250,COOPER 81H,7056
16.250,COOPER 82H,6288
16.250,COOPER 84H,5784
16.292,COOPER 11H,6360
16.292,COOPER 12H,5448
16.292,COOPER 14H,6240
16.292,COOPER 15H,6336
16.292,COOPER 81H,7056
16.292,COOPER 82H,6240
16.292,COOPER 84H,5856
16.333,COOPER 11H,6384
16.333,COOPER 12H,5424
16.333,COOPER 14H,6168
16.333,COOPER 15H,6336
16.333,COOPER 81H,7032
16.333,COOPER 82H,6240
16.333,COOPER 84H,5808
16.375,COOPER 11H,6336
16.375,COOPER 12H,5424
16.375,COOPER 14H,6216
16.375,COOPER 15H,6336
16.375,COOPER 81H,7056
16.375,COOPER 82H,6288
16.375,COOPER 84H,5832
16.417,COOPER 11H,6360
16.417,COOPER 12H,5448
16.417,COOPER 14H,6144
16.417,COOPER 15H,5712
16.417,COOPER 81H,6984
16.417,COOPER 82H,6216
16.417,COOPER 84H,5784
16.458,COOPER 11H,6336
16.458,COOPER 12H,5400
16.458,COOPER 14H,6192
16.458,COOPER 15H,5712
16.458,COOPER 81H,7008
16.458,COOPER 82H,6288
16.458,COOPER 84H,5760
16.500,COOPER 11H,6360
16.500,COOPER 12H,5376
16.500,COOPER 14H,6144
16.500,COOPER 15H,5712
16.500,COOPER 81H,7008
16.500,COOPER 82H,6168
16.500,COOPER 84H,5736
16.542,COOPER 11H,6288
16.542,COOPER 12H,5496
16.542,COOPER 14H,6192
16.542,COOPER 15H,5712
16.542,COOPER 81H,7032
16.542,COOPER 82H,6240
16.542,COOPER 84H,5712
16.583,COOPER 11H,6288
16.583,COOPER 12H,5424
16.583,COOPER 14H,6168
16.583,COOPER 15H,5712
16.583,COOPER 81H,6936
16.583,COOPER 82H,6240
16.583,COOPER 84H,5760
16.625,COOPER 11H,6240
16.625,COOPER 12H,5400
16.625,COOPER 14H,6168
16.625,COOPER 15H,5712
16.625,COOPER 81H,6936
16.625,COOPER 82H,6240
16.625,COOPER 84H,5736
16.667,COOPER 11H,6264
16.667,COOPER 12H,5424
16.667,COOPER 14H,6120
16.667,COOPER 15H,5712
16.667,COOPER 81H,6864
16.667,COOPER 82H,6216
16.667,COOPER 84H,5736
16.708,COOPER 11H,6264
16.708,COOPER 12H,5712
16.708,COOPER 14H,6120
16.708,COOPER 15H,5712
16.708,COOPER 81H,6984
16.708,COOPER 82H,6432
16.708,COOPER 84H,5688
16.750,COOPER 11H,6264
16.750,COOPER 12H,5688
16.750,COOPER 14H,6120
16.750,COOPER 15H,5712
16.750,COOPER 81H,6936
16.750,COOPER 82H,6576
16.750,COOPER 84H,5688
16.792,COOPER 11H,6216
16.792,COOPER 12H,6000
16.792,COOPER 14H,6096
16.792,COOPER 15H,5712
16.792,COOPER 81H,6864
16.792,COOPER 82H,6696
16.792,COOPER 84H,5688
16.833,COOPER 11H,6192
16.833,COOPER 12H,6000
16.833,COOPER 14H,6144
16.833,COOPER 15H,5712
16.833,COOPER 81H,6840
16.833,COOPER 82H,6720
16.833,COOPER 84H,5688
16.875,COOPER 11H,6120
16.875,COOPER 12H,6144
16.875,COOPER 14H,6096
16.875,COOPER 15H,5712
16.875,COOPER 81H,6888
16.875,COOPER 82H,6720
16.875,COOPER 84H,5688
16.917,COOPER 11H,6120
16.917,COOPER 12H,6000
16.917,COOPER 14H,6024
16.917,COOPER 15H,5712
16.917,COOPER 81H,6816
16.917,COOPER 82H,6648
16.917,COOPER 84H,5592
16.958,COOPER 11H,6888
16.958,COOPER 12H,6024
16.958,COOPER 14H,5904
16.958,COOPER 15H,5712
16.958,COOPER 81H,6816
16.958,COOPER 82H,6744
16.958,COOPER 84H,5616
17.000,COOPER 11H,6696
17.000,COOPER 12H,6336
17.000,COOPER 14H,5904
17.000,COOPER 15H,5712
17.000,COOPER 81H,6816
17.000,COOPER 82H,6696
17.000,COOPER 84H,5616
17.042,COOPER 11H,6648
17.042,COOPER 12H,6456
17.042,COOPER 14H,5808
17.042,COOPER 15H,5712
17.042,COOPER 81H,6744
17.042,COOPER 82H,6744
17.042,COOPER 84H,5544
17.083,COOPER 11H,6648
17.083,COOPER 12H,6576
17.083,COOPER 14H,5832
17.083,COOPER 15H,5712
17.083,COOPER 81H,6720
17.083,COOPER 82H,6648
17.083,COOPER 84H,5496
17.125,COOPER 11H,6552
17.125,COOPER 12H,6480
17.125,COOPER 14H,5856
17.125,COOPER 15H,5712
17.125,COOPER 81H,6744
17.125,COOPER 82H,6672
17.125,COOPER 84H,5544
17.167,COOPER 11H,6552
17.167,COOPER 12H,6504
17.167,COOPER 14H,5808
17.167,COOPER 15H,5712
17.167,COOPER 81H,6648
17.167,COOPER 82H,6696
17.167,COOPER 84H,5544
17.208,COOPER 11H,6576
17.208,COOPER 12H,6456
17.208,COOPER 14H,5760
17.208,COOPER 15H,5712
17.208,COOPER 81H,6720
17.208,COOPER 82H,6672
17.208,COOPER 84H,5496
17.250,COOPER 11H,6480
17.250,COOPER 12H,6480
17.250,COOPER 14H,5688
17.250,COOPER 15H,5712
17.250,COOPER 81H,6648
17.250,COOPER 82H,6648
17.250,COOPER 84H,5568
17.292,COOPER 11H,6552
17.292,COOPER 12H,6504
17.292,COOPER 14H,5760
17.292,COOPER 15H,5712
17.292,COOPER 81H,6672
17.292,COOPER 82H,6552
17.292,COOPER 84H,5520
17.333,COOPER 11H,6576
17.333,COOPER 12H,6408
17.333,COOPER 14H,5712
17.333,COOPER 15H,5712
17.333,COOPER 81H,6648
17.333,COOPER 82H,6624
17.333,COOPER 84H,5448
17.375,COOPER 11H,6504
17.375,COOPER 12H,6456
17.375,COOPER 14H,5736
17.375,COOPER 15H,5712
17.375,COOPER 81H,6696
17.375,COOPER 82H,6648
17.375,COOPER 84H,5448
17.417,COOPER 11H,6504
17.417,COOPER 12H,6432
17.417,COOPER 14H,5664
17.417,COOPER 15H,4920
17.417,COOPER 81H,6648
17.417,COOPER 82H,6672
17.417,COOPER 84H,5376
17.458,COOPER 11H,6480
17.458,COOPER 12H,6480
17.458,COOPER 14H,5616
17.458,COOPER 15H,4920
17.458,COOPER 81H,6648
17.458,COOPER 82H,6696
17.458,COOPER 84H,5376
17.500,COOPER 11H,6504
17.500,COOPER 12H,6408
17.500,COOPER 14H,5472
17.500,COOPER 15H,4920
17.500,COOPER 81H,6672
17.500,COOPER 82H,6624
17.500,COOPER 84H,5328
17.542,COOPER 11H,6504
17.542,COOPER 12H,6432
17.542,COOPER 14H,5472
17.542,COOPER 15H,4920
17.542,COOPER 81H,6624
17.542,COOPER 82H,6624
17.542,COOPER 84H,5376
17.583,COOPER 11H,6456
17.583,COOPER 12H,6456
17.583,COOPER 14H,5424
17.583,COOPER 15H,4920
17.583,COOPER 81H,6624
17.583,COOPER 82H,6576
17.583,COOPER 84H,5376
17.625,COOPER 11H,6432
17.625,COOPER 12H,6432
17.625,COOPER 14H,5400
17.625,COOPER 15H,4920
17.625,COOPER 81H,6648
17.625,COOPER 82H,6600
17.625,COOPER 84H,5328
17.667,COOPER 11H,6480
17.667,COOPER 12H,6360
17.667,COOPER 14H,5352
17.667,COOPER 15H,4920
17.667,COOPER 81H,6648
17.667,COOPER 82H,6576
17.667,COOPER 84H,5280
17.708,COOPER 11H,6408
17.708,COOPER 12H,6408
17.708,COOPER 14H,5352
17.708,COOPER 15H,4920
17.708,COOPER 81H,6648
17.708,COOPER 82H,6552
17.708,COOPER 84H,5328
17.750,COOPER 11H,6384
17.750,COOPER 12H,6360
17.750,COOPER 14H,5376
17.750,COOPER 15H,4920
17.750,COOPER 81H,6600
17.750,COOPER 82H,6552
17.750,COOPER 84H,5256
17.792,COOPER 11H,6360
17.792,COOPER 12H,6384
17.792,COOPER 14H,5328
17.792,COOPER 15H,4920
17.792,COOPER 81H,6528
17.792,COOPER 82H,6576
17.792,COOPER 84H,5304
17.833,COOPER 11H,6360
17.833,COOPER 12H,6336
17.833,COOPER 14H,5328
17.833,COOPER 15H,4920
17.833,COOPER 81H,6576
17.833,COOPER 82H,6552
17.833,COOPER 84H,5256
17.875,COOPER 11H,6312
17.875,COOPER 12H,6264
17.875,COOPER 14H,5376
17.875,COOPER 15H,4920
17.875,COOPER 81H,6552
17.875,COOPER 82H,6576
17.875,COOPER 84H,5256
17.917,COOPER 11H,6288
17.917,COOPER 12H,6192
17.917,COOPER 14H,5328
17.917,COOPER 15H,4920
17.917,COOPER 81H,6528
17.917,COOPER 82H,6552
17.917,COOPER 84H,5256
17.958,COOPER 11H,6216
17.958,COOPER 12H,6408
17.958,COOPER 14H,5280
17.958,COOPER 15H,4920
17.958,COOPER 81H,6552
17.958,COOPER 82H,6576
17.958,COOPER 84H,5232
18.000,COOPER 11H,6288
18.000,COOPER 12H,6504
18.000,COOPER 14H,5232
18.000,COOPER 15H,4920
18.000,COOPER 81H,6504
18.000,COOPER 82H,6504
18.000,COOPER 84H,5160
18.042,COOPER 11H,6312
18.042,COOPER 12H,6648
18.042,COOPER 14H,5184
18.042,COOPER 15H,4920
18.042,COOPER 81H,6480
18.042,COOPER 82H,6528
18.042,COOPER 84H,5208
18.083,COOPER 11H,6240
18.083,COOPER 12H,6696
18.083,COOPER 14H,5232
18.083,COOPER 15H,4920
18.083,COOPER 81H,6408
18.083,COOPER 82H,6504
18.083,COOPER 84H,5208
18.125,COOPER 11H,6144
18.125,COOPER 12H,6672
18.125,COOPER 14H,5208
18.125,COOPER 15H,4920
18.125,COOPER 81H,6480
18.125,COOPER 82H,6504
18.125,COOPER 84H,5208
18.167,COOPER 11H,6072
18.167,COOPER 12H,6648
18.167,COOPER 14H,5160
18.167,COOPER 15H,4920
18.167,COOPER 81H,6408
18.167,COOPER 82H,6552
18.167,COOPER 84H,5160
18.208,COOPER 11H,6048
18.208,COOPER 12H,6648
18.208,COOPER 14H,5160
18.208,COOPER 15H,4920
18.208,COOPER 81H,6336
18.208,COOPER 82H,6456
18.208,COOPER 84H,5136
18.250,COOPER 11H,6048
18.250,COOPER 12H,6600
18.250,COOPER 14H,5112
18.250,COOPER 15H,4920
18.250,COOPER 81H,6408
18.250,COOPER 82H,6504
18.250,COOPER 84H,5112
18.292,COOPER 11H,6072
18.292,COOPER 12H,6648
18.292,COOPER 14H,5040
18.292,COOPER 15H,4920
18.292,COOPER 81H,6360
18.292,COOPER 82H,6480
18.292,COOPER 84H,5064
18.333,COOPER 11H,6048
18.333,COOPER 12H,6648
18.333,COOPER 14H,5040
18.333,COOPER 15H,4920
18.333,COOPER 81H,6312
18.333,COOPER 82H,6480
18.333,COOPER 84H,5160
18.375,COOPER 11H,6000
18.375,COOPER 12H,6624
18.375,COOPER 14H,5088
18.375,COOPER 15H,4920
18.375,COOPER 81H,6240
18.375,COOPER 82H,6456
18.375,COOPER 84H,5112
18.417,COOPER 11H,6048
18.417,COOPER 12H,6624
18.417,COOPER 14H,5040
18.417,COOPER 15H,5592
18.417,COOPER 81H,6312
18.417,COOPER 82H,6408
18.417,COOPER 84H,5088
18.458,COOPER 11H,5976
18.458,COOPER 12H,6600
18.458,COOPER 14H,5040
18.458,COOPER 15H,5592
18.458,COOPER 81H,6336
18.458,COOPER 82H,6456
18.458,COOPER 84H,5040
18.500,COOPER 11H,5952
18.500,COOPER 12H,6600
18.500,COOPER 14H,5064
18.500,COOPER 15H,5592
18.500,COOPER 81H,6288
18.500,COOPER 82H,6456
18.500,COOPER 84H,5112
18.542,COOPER 11H,6024
18.542,COOPER 12H,6624
18.542,COOPER 14H,5016
18.542,COOPER 15H,5592
18.542,COOPER 81H,6240
18.542,COOPER 82H,6408
18.542,COOPER 84H,5064
18.583,COOPER 11H,5976
18.583,COOPER 12H,6576
18.583,COOPER 14H,5016
18.583,COOPER 15H,5592
18.583,COOPER 81H,6264
18.583,COOPER 84H,5064
18.625,COOPER 11H,5952
18.625,COOPER 14H,5016
18.625,COOPER 15H,5592
18.625,COOPER 81H,6312
18.625,COOPER 84H,5064
18.667,COOPER 11H,5880
18.667,COOPER 14H,5040
18.667,COOPER 15H,5592
18.667,COOPER 81H,6336
18.667,COOPER 84H,5064
18.708,COOPER 11H,5952
18.708,COOPER 14H,4992
18.708,COOPER 15H,5592
18.708,COOPER 81H,6336
18.708,COOPER 84H,5016
18.750,COOPER 11H,5832
18.750,COOPER 14H,4992
18.750,COOPER 15H,5592
18.750,COOPER 81H,6288
18.750,COOPER 84H,4992
18.792,COOPER 11H,5832
18.792,COOPER 14H,4968
18.792,COOPER 15H,5592
18.792,COOPER 81H,6336
18.792,COOPER 84H,4968
18.833,COOPER 11H,5880
18.833,COOPER 14H,4968
18.833,COOPER 15H,5592
18.833,COOPER 81H,6336
18.833,COOPER 84H,4968
18.875,COOPER 11H,5832
18.875,COOPER 14H,4944
18.875,COOPER 15H,5592
18.875,COOPER 81H,6408
18.875,COOPER 84H,4920
18.917,COOPER 11H,5808
18.917,COOPER 14H,4920
18.917,COOPER 15H,5592
18.917,COOPER 81H,6312
18.917,COOPER 84H,4872
18.958,COOPER 11H,5856
18.958,COOPER 14H,4824
18.958,COOPER 15H,5592
18.958,COOPER 81H,6360
18.958,COOPER 84H,4872
19.000,COOPER 11H,5736
19.000,COOPER 14H,4848
19.000,COOPER 15H,5592
19.000,COOPER 81H,6288
19.000,COOPER 84H,4800
19.042,COOPER 11H,5808
19.042,COOPER 14H,4752
19.042,COOPER 15H,5592
19.042,COOPER 81H,6240
19.042,COOPER 84H,4896
19.083,COOPER 11H,5784
19.083,COOPER 14H,4800
19.083,COOPER 15H,5592
19.083,COOPER 81H,6240
19.083,COOPER 84H,4824
19.125,COOPER 11H,5760
19.125,COOPER 14H,4776
19.125,COOPER 15H,5592
19.125,COOPER 81H,6168
19.125,COOPER 84H,4800
19.167,COOPER 11H,5760
19.167,COOPER 14H,4704
19.167,COOPER 15H,5592
19.167,COOPER 81H,6192
19.167,COOPER 84H,4776
19.208,COOPER 11H,5688
19.208,COOPER 14H,4704
19.208,COOPER 15H,5592
19.208,COOPER 81H,6240
19.208,COOPER 84H,4752
19.250,COOPER 11H,5664
19.250,COOPER 14H,4656
19.250,COOPER 15H,5592
19.250,COOPER 81H,6192
19.250,COOPER 84H,4704
19.292,COOPER 11H,5712
19.292,COOPER 14H,4656
19.292,COOPER 15H,5592
19.292,COOPER 81H,6264
19.292,COOPER 84H,4656
19.333,COOPER 11H,5688
19.333,COOPER 14H,4632
19.333,COOPER 15H,5592
19.333,COOPER 81H,6168
19.333,COOPER 84H,4680
19.375,COOPER 11H,5688
19.375,COOPER 14H,4632
19.375,COOPER 15H,5592
19.375,COOPER 81H,6168
19.375,COOPER 84H,4680
19.417,COOPER 11H,5688
19.417,COOPER 14H,4584
19.417,COOPER 15H,5184
19.417,COOPER 81H,6264
19.417,COOPER 84H,4632
19.458,COOPER 11H,5664
19.458,COOPER 14H,4608
19.458,COOPER 15H,5184
19.458,COOPER 81H,6192
19.458,COOPER 84H,4680
19.500,COOPER 11H,5712
19.500,COOPER 14H,4608
19.500,COOPER 15H,5184
19.500,COOPER 81H,6168
19.500,COOPER 84H,4632
19.542,COOPER 11H,5712
19.542,COOPER 14H,4560
19.542,COOPER 15H,5184
19.542,COOPER 81H,6192
19.542,COOPER 84H,4584
19.583,COOPER 11H,5664
19.583,COOPER 14H,4608
19.583,COOPER 15H,5184
19.583,COOPER 81H,6144
19.583,COOPER 84H,4632
19.625,COOPER 11H,5640
19.625,COOPER 14H,4560
19.625,COOPER 15H,5184
19.625,COOPER 81H,6192
19.625,COOPER 84H,4584
19.667,COOPER 11H,5640
19.667,COOPER 14H,4512
19.667,COOPER 15H,5184
19.667,COOPER 81H,6144
19.667,COOPER 84H,4584
19.708,COOPER 11H,5592
19.708,COOPER 14H,4560
19.708,COOPER 15H,5184
19.708,COOPER 81H,6096
19.708,COOPER 84H,4536
19.750,COOPER 11H,5616
19.750,COOPER 14H,4488
19.750,COOPER 15H,5184
19.750,COOPER 81H,6144
19.750,COOPER 84H,4560
19.792,COOPER 11H,5664
19.792,COOPER 14H,4536
19.792,COOPER 15H,5184
19.792,COOPER 81H,6096
19.792,COOPER 84H,4536
19.833,COOPER 11H,5568
19.833,COOPER 14H,4488
19.833,COOPER 15H,5184
19.833,COOPER 81H,6000
19.833,COOPER 84H,4488
19.875,COOPER 11H,5592
19.875,COOPER 14H,4536
19.875,COOPER 15H,5184
19.875,COOPER 81H,6000
19.875,COOPER 84H,4536
19.917,COOPER 11H,5568
19.917,COOPER 15H,5184
19.917,COOPER 81H,5952
19.958,COOPER 11H,5520
19.958,COOPER 15H,5184
19.958,COOPER 81H,5976
20.000,COOPER 11H,5496
20.000,COOPER 15H,5184
20.000,COOPER 81H,6000
20.042,COOPER 11H,5544
20.042,COOPER 15H,5184
20.042,COOPER 81H,5904
20.083,COOPER 11H,5496
20.083,COOPER 15H,5184
20.083,COOPER 81H,5856
20.125,COOPER 11H,5496
20.125,COOPER 15H,5184
20.125,COOPER 81H,5832
20.167,COOPER 11H,5496
20.167,COOPER 15H,5184
20.167,COOPER 81H,5760
20.208,COOPER 11H,5472
20.208,COOPER 15H,5184
20.208,COOPER 81H,5808
20.250,COOPER 11H,5448
20.250,COOPER 15H,5184
20.250,COOPER 81H,5760
20.292,COOPER 11H,5520
20.292,COOPER 15H,5184
20.292,COOPER 81H,5760
20.333,COOPER 11H,5472
20.333,COOPER 15H,5184
20.333,COOPER 81H,5712
20.375,COOPER 11H,5472
20.375,COOPER 15H,5184
20.375,COOPER 81H,5712
20.417,COOPER 11H,5472
20.417,COOPER 15H,4728
20.417,COOPER 81H,5712
20.458,COOPER 11H,5472
20.458,COOPER 15H,4728
20.458,COOPER 81H,5736
20.500,COOPER 11H,5472
20.500,COOPER 15H,4728
20.500,COOPER 81H,5712
20.542,COOPER 11H,5472
20.542,COOPER 15H,4728
20.542,COOPER 81H,5688
20.583,COOPER 11H,5448
20.583,COOPER 15H,4728
20.583,COOPER 81H,5688
20.625,COOPER 11H,5352
20.625,COOPER 15H,4728
20.625,COOPER 81H,5688
20.667,COOPER 11H,5328
20.667,COOPER 15H,4728
20.667,COOPER 81H,5664
20.708,COOPER 11H,5256
20.708,COOPER 15H,4728
20.708,COOPER 81H,5688
20.750,COOPER 11H,5328
20.750,COOPER 15H,4728
20.750,COOPER 81H,5688
20.792,COOPER 11H,5280
20.792,COOPER 15H,4728
20.792,COOPER 81H,5640
20.833,COOPER 11H,5232
20.833,COOPER 15H,4728
20.833,COOPER 81H,5616
20.875,COOPER 11H,5184
20.875,COOPER 15H,4728
20.875,COOPER 81H,5544
20.917,COOPER 11H,5208
20.917,COOPER 15H,4728
20.917,COOPER 81H,6864
20.958,COOPER 11H,5160
20.958,COOPER 15H,4728
20.958,COOPER 81H,6744
21.000,COOPER 11H,5136
21.000,COOPER 15H,4728
21.000,COOPER 81H,6600
21.042,COOPER 11H,5112
21.042,COOPER 15H,4728
21.042,COOPER 81H,6528
21.083,COOPER 11H,5112
21.083,COOPER 15H,4728
21.083,COOPER 81H,6480
21.125,COOPER 11H,5256
21.125,COOPER 15H,4728
21.125,COOPER 81H,6480
21.167,COOPER 11H,5280
21.167,COOPER 15H,4728
21.167,COOPER 81H,6504
21.208,COOPER 11H,5280
21.208,COOPER 15H,4728
21.208,COOPER 81H,6528
21.250,COOPER 11H,5208
21.250,COOPER 15H,4728
21.250,COOPER 81H,6480
21.292,COOPER 11H,5304
21.292,COOPER 15H,4728
21.292,COOPER 81H,6456
21.333,COOPER 11H,5280
21.333,COOPER 15H,4728
21.333,COOPER 81H,6504
21.375,COOPER 11H,5232
21.375,COOPER 15H,4728
21.375,COOPER 81H,6432
21.417,COOPER 11H,5304
21.417,COOPER 15H,4728
21.417,COOPER 81H,6480
21.458,COOPER 11H,5232
21.458,COOPER 15H,4728
21.458,COOPER 81H,6456
21.500,COOPER 11H,5232
21.500,COOPER 15H,4728
21.500,COOPER 81H,6432
21.542,COOPER 11H,5256
21.542,COOPER 15H,4728
21.542,COOPER 81H,6408
21.583,COOPER 11H,5256
21.583,COOPER 15H,4728
21.583,COOPER 81H,6456
21.625,COOPER 11H,5184
21.625,COOPER 15H,4728
21.625,COOPER 81H,6384
21.667,COOPER 11H,5112
21.667,COOPER 15H,4728
21.667,COOPER 81H,6384
21.708,COOPER 11H,5160
