AUTOMATION_NAME,API_NO14,Flowback DateTime,Days Online,Hours Online,Hours Producing,Days Producing,PROD_OIL_HR,PROD_WTR_HR,TOTAL_GAS,GAS_24HR,Choke1,Choke2,TBG_PRESS,CSG_PRESS,PROD_SAND,PROD_SAND_VOL,CHLORIDES_PPM,DHG_PRES,HGDRN_BRWN_FBHP,BEGGS_BRILL_FBHP,PETEX2_FBHP,PETEX5_FBHP,FBHP,Gradient,Oil PI,Liquid PI,INITIAL_PRESSURE,date_number,new_date,FORMATION,COLOR,PROP
COOPER5W-15H,4.24E+13,43477.45833,8.875,213,212,8.833333333,146,299,3982,3982,44,44,0,1055,Y,2,24268,4499.88,4812.1,4875.3,4858.3,4844.9,4777,0,1.184183846,3.609327475,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.5,8.916666667,214,213,8.875,145,296,3810,3810,44,44,0,1050,Y,2,24268,4490.32,4831.9,4885.8,4876.5,4862.7,4767,0,1.172111822,3.564836645,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.54167,8.958333333,215,214,8.916666667,144,298,3556,3556,44,44,0,1050,Y,2,24268,4481.57,4888.4,4939.5,4929.6,4915.1,4758,0,1.16051041,3.56212223,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.58333,9,216,215,8.958333333,145,301,3742,3742,44,44,0,1050,Y,2,24268,4472.71,4858.2,4912.8,4901.1,4887.1,4750,0,1.165438714,3.584728734,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.625,9.041666667,217,216,9,143,299,3625,3625,44,44,0,1045,Y,2,24268,4464.4,4866.2,4917.2,4909.2,4894.9,4741,0,1.14590985,3.541903172,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.66667,9.083333333,218,217,9.041666667,144,300,3498,3498,44,44,0,1040,Y,2,24268,4455.06,4891.1,4939.8,4932.3,4917.7,4732,0,1.150466045,3.547270306,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.70833,9.125,219,218,9.083333333,143,302,3557,3557,44,44,0,1035,Y,2,24268,4446.71,4874.6,4928.2,4916,4901.6,4724,0,1.139442231,3.545816733,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.75,9.166666667,220,219,9.125,142,298,3687,3687,44,44,0,1030,Y,2,24268,4437.94,4828.7,4879.6,4872,4858.2,4715,0,1.128103277,3.495531281,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.79167,9.208333333,221,220,9.166666667,145,305,3895,3895,50,50,0,1020,Y,2,24268,4401.89,4792.2,4855.2,4838.5,4825.4,4679,0,1.138370952,3.532875368,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.83333,9.25,222,221,9.208333333,151,304,3941,3941,50,50,0,1010,Y,2,24268,4345.7,4782.1,4847.4,4826.4,4813.6,4623,0,1.164150337,3.507870222,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.875,9.291666667,223,222,9.25,148,299,4021,4021,50,50,0,990,Y,2,24268,4328.59,4716,4783.2,4764,4751.9,4605,0,1.134461833,3.426381348,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.91667,9.333333333,224,223,9.291666667,151,301,3887,3887,50,50,0,975,Y,2,24268,4314.03,4735.3,4797.5,4781.3,4769,4591,0,1.152305246,3.449284579,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43477.95833,9.375,225,224,9.333333333,149,302,4046,4046,50,50,0,945,Y,2,24268,4300.58,4655,4722.6,4703.4,4692.1,4577,0,1.132003799,3.42640076,7736,43477,1/12/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478,9.416666667,226,225,9.375,150,298,3955,3955,50,50,0,925,Y,2,24268,4289.3,4637.6,4709.4,4685.9,4674.9,4566,0,1.135646688,3.391798107,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.04167,9.458333333,227,226,9.416666667,148,299,3774,3774,50,50,0,915,Y,2,24268,4278.78,4660.6,4722.6,4707.4,4695.9,4556,0,1.116981132,3.373584906,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.08333,9.5,228,227,9.458333333,149,304,3602,3602,50,50,0,910,Y,2,24268,4268.42,4705.9,4767.5,4750.6,4738.5,4545,0,1.120651833,3.407082419,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.125,9.541666667,229,228,9.5,147,298,3843,3843,50,50,0,905,Y,2,24268,4257.96,4624.5,4689.2,4673.2,4662.2,4535,0,1.102155576,3.336457357,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.16667,9.583333333,230,229,9.541666667,146,301,3910,3910,50,50,0,900,Y,2,24268,4247.81,4605.5,4678.1,4656,4645.2,4525,0,1.091248832,3.34101526,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.20833,9.625,231,230,9.583333333,148,303,3564,3564,50,50,0,895,Y,2,24268,4238.2,4687.9,4750.9,4732.9,4721,4515,0,1.102763117,3.360447066,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.25,9.666666667,232,231,9.625,147,297,3803,3803,50,50,0,890,Y,2,24268,4228.76,4608.5,4673.4,4657.3,4646.5,4506,0,1.092260062,3.299071207,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.29167,9.708333333,233,232,9.666666667,147,295,3649,3649,50,50,0,885,Y,2,24268,4218.96,4632.2,4692.9,4679.1,4667.9,4496,0,1.088888889,3.274074074,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.33333,9.75,234,233,9.708333333,146,292,3982,3982,50,50,0,880,Y,2,24268,4210.22,4535.7,4607.8,4588.2,4578.3,4487,0,1.078485688,3.235457064,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.375,9.791666667,235,234,9.75,144,290,3893,3893,50,50,0,875,Y,2,24268,4201.11,4537.6,4607.7,4590.2,4580.3,4478,0,1.060773481,3.197053407,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.41667,9.833333333,236,235,9.791666667,145,287,3826,3826,50,50,0,870,Y,2,24268,4192.38,4541.9,4612.7,4592.9,4582.9,4469,0,1.065197429,3.173553719,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.45833,9.875,237,236,9.833333333,144,285,3507,3507,50,50,0,865,Y,2,24268,4183.93,4603.9,4657,4651.4,4640.2,4461,0,1.055267176,3.143816794,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.5,9.916666667,238,237,9.875,144,283,3764,3764,50,50,0,860,Y,2,24268,4175.43,4528.2,4591.8,4579.3,4569.4,4452,0,1.052375152,3.120584653,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.54167,9.958333333,239,238,9.916666667,142,280,3529,3529,50,50,0,855,Y,1.5,24268,4167.36,4564.9,4619.8,4614.4,4603.7,4444,0,1.035236938,3.07654921,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.58333,10,240,239,9.958333333,140,278,3369,3369,50,50,0,850,Y,1.5,24268,4159.27,4587.5,4639.6,4635.4,4624.3,4436,0,1.018181818,3.04,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.625,10.04166667,241,240,10,139,275,3751,3751,50,50,0,850,Y,1.5,24268,4151.59,4479.7,4542.3,4533.2,4523.9,4428,0,1.008464329,3.00362757,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.66667,10.08333333,242,241,10.04166667,137,271,3692,3692,50,50,0,845,Y,1.5,24268,4143.89,4470,4533.1,4523.8,4514.5,4421,0,0.991855204,2.953846154,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.70833,10.125,243,242,10.08333333,135,267,3713,3713,50,50,0,840,Y,1.5,24268,4135.86,4438.7,4504.3,4494.6,4485.7,4413,0,0.97502257,2.903400542,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.75,10.16666667,244,243,10.125,134,264,3722,3722,50,50,0,835,Y,1.5,24268,4128.26,4417.3,4481.3,4473.2,4464.9,4405,0,0.965475833,2.867607325,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.79167,10.20833333,245,244,10.16666667,134,265,3401,3401,50,50,0,835,Y,1.5,24268,4120.84,4504.9,4557.2,4557.2,4547.1,4398,0,0.963451168,2.868783703,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.83333,10.25,246,245,10.20833333,133,264,3583,3583,50,50,0,825,Y,1.5,24268,4113.2,4433.7,4495.9,4489.7,4480.8,4390,0,0.953974895,2.847579199,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.875,10.29166667,247,246,10.25,131,262,3627,3627,50,50,0,825,Y,1.5,24268,4105.67,4410.7,4469,4467.1,4458.8,4383,0,0.93766776,2.813003281,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.91667,10.33333333,248,247,10.29166667,133,260,3395,3395,50,50,0,820,Y,1.5,24268,4098.18,4467.1,4518.8,4519.7,4510.3,4375,0,0.949717346,2.806307647,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43478.95833,10.375,249,248,10.33333333,132,259,3571,3571,50,50,0,820,Y,1.5,24268,4091.09,4412.1,4471.8,4468.5,4459.9,4368,0,0.940617577,2.786223278,7736,43478,1/13/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479,10.41666667,250,249,10.375,132,257,3634,3634,50,50,0,815,Y,1.5,24268,4083.53,4380.3,4443.2,4438.4,4430.3,4360,0,0.938388626,2.765402844,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.04167,10.45833333,251,250,10.41666667,131,256,3416,3416,50,50,0,815,Y,1.5,24268,4076.24,4435.3,4484.6,4490.2,4481,4353,0,0.929352646,2.745492167,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.08333,10.5,252,251,10.45833333,132,254,3248,3248,50,50,0,810,Y,1.5,24268,4068.93,4473.4,4516.9,4524.5,4514.7,4346,0,0.934513274,2.732743363,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.125,10.54166667,253,252,10.5,131,255,3592,3592,50,50,0,810,Y,1.5,24268,4062.09,4374.4,4437.3,4432.7,4424.9,4339,0,0.92552252,2.727112158,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.16667,10.58333333,254,253,10.54166667,131,254,3569,3569,50,50,0,805,Y,1.5,24268,4056.05,4371.2,4432,4427.8,4420.1,4333,0,0.923890685,2.715251249,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.20833,10.625,255,254,10.58333333,130,251,3380,3380,50,50,0,805,Y,1.5,24268,4049.04,4412.3,4463.6,4467.2,4458.5,4326,0,0.914956012,2.681524927,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.25,10.66666667,256,255,10.625,129,249,3574,3574,50,50,0,805,Y,1.5,24268,4042.1,4347.4,4405.2,4406,4398.5,4319,0,0.906057946,2.654960492,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.29167,10.70833333,257,256,10.66666667,128,244,3445,3445,50,50,0,800,Y,0.5,24268,4035.42,4358.5,4413.3,4415.6,4408,4312,0,0.897196262,2.607476636,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.33333,10.75,258,257,10.70833333,126,246,3602,3602,50,50,0,795,Y,0.5,24268,4029.08,4302.6,4366.8,4363.4,4356.8,4306,0,0.881632653,2.602915452,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.375,10.79166667,259,258,10.75,125,243,3481,3481,50,50,0,790,Y,0.5,24268,4022.57,4317.3,4374,4376.7,4369.6,4299,0,0.872854233,2.569682863,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.41667,10.83333333,260,259,10.79166667,126,245,3370,3370,50,50,0,785,Y,0.5,24268,4016.37,4351.2,4406,4408.7,4401.1,4293,0,0.878303805,2.586116759,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.45833,10.875,261,260,10.83333333,124,240,3273,3273,50,50,0,780,Y,0.5,24268,4010.41,4349.7,4398.4,4407.8,4399.8,4287,0,0.8628588,2.532908089,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.5,10.91666667,262,261,10.875,125,245,3501,3501,50,50,0,775,Y,0.5,24268,4004.2,4290.7,4353.6,4352,4345.3,4281,0,0.868306802,2.570188133,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.54167,10.95833333,263,262,10.91666667,124,244,3856,3856,50,50,0,775,Y,0.5,24268,3998.04,4177.7,4264.6,4245.6,4241.3,4275,0,0.85986709,2.551863623,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.58333,11,264,263,10.95833333,125,246,3790,3790,50,50,0,770,Y,0.5,24268,3992.14,4198.9,4281.4,4265.2,4260.3,4269,0,0.865301413,2.568214595,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.625,11.04166667,265,264,11,124,243,4258,4258,50,50,0,765,Y,0.5,24268,3985.92,4039,4157.4,4113.4,4112.1,4263,0,0.856896055,2.536135906,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.66667,11.08333333,266,265,11.04166667,126,241,4110,4110,50,50,0,765,Y,0.5,24268,3979.93,4083.5,4190.1,4155,4152.6,4257,0,0.869215292,2.531762001,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.70833,11.125,267,266,11.08333333,125,242,3974,3974,50,50,0,760,Y,0.5,24268,3973.26,4113.5,4212.7,4183.3,4180.1,4250,0,0.860585198,2.526678141,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.75,11.16666667,268,267,11.125,125,244,4189,4189,50,50,0,760,Y,0.5,24268,3967.96,4057.3,4170.7,4130.3,4128.4,4245,0,0.859352621,2.536808937,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.79167,11.20833333,269,268,11.16666667,125,242,4020,4020,50,50,0,755,Y,0.5,24268,3961.88,4090.8,4192.5,4161.3,4158.7,4239,0,0.857878181,2.51873034,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.83333,11.25,270,269,11.20833333,124,245,3950,3950,50,50,0,755,Y,0.5,24268,3955.76,4117,4216,4187,4183.8,4233,0,0.849557522,2.528118755,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.875,11.29166667,271,270,11.25,126,242,3876,3876,50,50,0,750,Y,0.5,24268,3950.46,4128.3,4222.5,4196.6,4193.1,4227,0,0.861783984,2.516956398,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.91667,11.33333333,272,271,11.29166667,124,240,3641,3641,50,50,0,750,Y,0.5,24268,3944.94,4185,4263.1,4249.9,4245.5,4222,0,0.846898122,2.486055777,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43479.95833,11.375,273,272,11.33333333,125,239,3559,3559,50,50,0,745,Y,0.5,24268,3938.71,4202.2,4275.2,4265.5,4260.4,4216,0,0.852272727,2.481818182,7736,43479,1/14/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480,11.41666667,274,273,11.375,124,243,3886,3886,50,50,0,745,Y,0.5,24268,3933.32,4110.3,4207.7,4180.4,4177.5,4210,0,0.844015882,2.498014748,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.04167,11.45833333,275,274,11.41666667,123,242,3850,3850,50,50,0,745,Y,0.5,24268,3927.65,4113.5,4209.8,4183.6,4180.7,4205,0,0.836023789,2.480883602,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.08333,11.5,276,275,11.45833333,125,241,3826,3826,50,50,0,740,Y,0.5,24268,3922.45,4117.3,4212.5,4185.9,4182.5,4199,0,0.848176421,2.48346056,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.125,11.54166667,277,276,11.5,124,239,3755,3755,50,50,0,740,Y,0.1,24268,3916.83,4127.5,4218.7,4196,4192.5,4194,0,0.840203275,2.459627329,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.16667,11.58333333,278,277,11.54166667,123,237,3503,3503,50,50,0,735,Y,0.1,24268,3911.58,4187.4,4259.3,4251.1,4246.4,4188,0,0.832018038,2.435174746,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.20833,11.625,279,278,11.58333333,124,241,3648,3648,50,50,0,735,Y,0.1,24268,3906.33,4157.7,4242.3,4224.6,4220.6,4183,0,0.837602026,2.465522094,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.25,11.66666667,280,279,11.625,122,240,3795,3795,50,50,0,730,Y,0.1,24268,3900.91,4091.4,4190.6,4161.9,4159.3,4178,0,0.822934233,2.441821248,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.29167,11.70833333,281,280,11.66666667,122,238,3549,3549,50,50,0,725,Y,0.1,24268,3895.49,4153.6,4235.5,4219.1,4215.2,4172,0,0.821548822,2.424242424,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.33333,11.75,282,281,11.70833333,121,237,3261,3261,50,50,0,725,Y,0.1,24268,3890.31,4237.6,4299.5,4299.9,4294,4167,0,0.813673298,2.40739703,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.375,11.79166667,283,282,11.75,119,238,3480,3480,50,50,0,720,Y,0.1,24268,3884.97,4154.1,4232.5,4220,4216.2,4162,0,0.799104645,2.397313934,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.41667,11.83333333,284,283,11.79166667,120,235,3614,3614,50,50,0,720,Y,0.1,24268,3880.06,4104,4194.1,4173.4,4170.3,4157,0,0.804694049,2.380553227,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.45833,11.875,285,284,11.83333333,119,232,3352,3352,50,50,0,715,Y,0.1,24268,3875.19,4167,4237.2,4231.5,4227,4152,0,0.796875,2.350446429,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.5,11.91666667,286,285,11.875,119,235,3527,3527,50,50,0,715,Y,0.1,24268,3864.13,4119.2,4202.9,4187.2,4183.6,4141,0,0.794436718,2.363282337,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.54167,11.95833333,287,286,11.91666667,117,231,3482,3482,50,50,0,710,Y,0.1,24268,3858.03,4102.8,4186.5,4170.9,4168,4135,0,0.779783394,2.319355735,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.58333,12,288,287,11.95833333,116,229,3271,3271,50,50,0,710,Y,0.1,24268,3852.31,4162.6,4233.5,4227.5,4223.1,4129,0,0.771832548,2.295536457,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.625,12.04166667,289,288,12,117,227,3503,3503,50,50,0,705,Y,0.1,24268,3846.54,4071.7,4159.8,4141.9,4139.4,4123,0,0.777193468,2.28508165,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.66667,12.08333333,290,289,12.04166667,115,223,3259,3259,50,50,0,705,Y,0.1,24268,3841.09,4132,4206.8,4199.2,4195.3,4118,0,0.762852405,2.24212272,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.70833,12.125,291,290,12.08333333,115,220,3216,3216,50,50,0,700,Y,0.1,24268,3835.39,4126.9,4201.4,4194.2,4190.3,4112,0,0.761589404,2.218543046,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.75,12.16666667,292,291,12.125,114,218,3191,3191,50,50,0,700,Y,0.1,24268,3829.78,4124.5,4197.2,4191.9,4188.2,4107,0,0.753926702,2.195646184,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.79167,12.20833333,293,292,12.16666667,114,216,3398,3398,50,50,0,695,Y,0.1,24268,3824.52,4036,4127.2,4106.6,4105.2,4101,0,0.752682256,2.178817056,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.83333,12.25,294,293,12.20833333,113,214,3264,3264,50,50,0,695,Y,0.1,24268,3819.25,4071.1,4152.4,4140.7,4137.8,4096,0,0.745054945,2.156043956,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.875,12.29166667,295,294,12.25,114,210,3554,3554,50,50,0,690,Y,0.1,24268,3815.64,3948.6,4056.7,4023.5,4024.2,4093,0,0.751029371,2.134504529,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.91667,12.33333333,296,295,12.29166667,113,207,3382,3382,50,50,0,690,Y,0.1,24268,3812.19,3992.9,4089.5,4065.9,4065.1,4089,0,0.743624897,2.105840417,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4.24E+13,43480.95833,12.375,297,296,12.33333333,113,204,3429,3429,50,50,0,685,Y,0.1,24268,3806.45,3955.2,4058.5,4028.9,4029.7,4083,0,0.742403504,2.082671777,7736,43480,1/15/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481,12.41666667,298,297,0.041666667,112,201,3376,3376,50,50,0,685,Y,0.1,24268,3801.06,3957.4,4059.9,4031.2,4032.2,4078,0,0.734827775,2.053581192,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.04167,12.45833333,299,298,0.083333333,112,200,3582,3582,50,50,0,680,Y,0.1,24268,3796.39,3868.1,3993.5,3946.3,3950.4,4073,0,0.733824734,2.044226044,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.08333,12.5,300,299,0.125,113,197,3419,3419,50,50,0,680,Y,0.1,24268,3791.92,3920.2,4029.6,3995.6,3997.8,4069,0,0.73956913,2.028906463,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.125,12.54166667,301,300,0.166666667,112,195,3496,3496,50,50,0,680,Y,0.1,24268,3787.54,3879.1,3997.7,3955.7,3960,4064,0,0.732026144,2.006535948,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.16667,12.58333333,302,301,0.208333333,111,193,3162,3162,50,50,0,675,Y,0.1,24268,3782.46,3980.9,4074.7,4053.2,4053.6,4059,0,0.724503671,1.984226271,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.20833,12.625,303,302,0.25,112,194,3243,3243,50,50,0,675,Y,0.1,24268,3777.31,3958.4,4057.9,4032,4033.4,4054,0,0.730038023,1.994568169,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.25,12.66666667,304,303,0.291666667,110,193,3226,3226,50,50,0,670,Y,0.1,24268,3772.38,3941.1,4044.2,4015.8,4017.3,4049,0,0.716029292,1.972335232,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.29167,12.70833333,305,304,0.333333333,110,191,3290,3290,50,50,0,670,Y,0.1,24268,3767.57,3908.1,4018.8,3984.3,3987.8,4044,0,0.715059588,1.956663055,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.33333,12.75,306,305,0.375,109,192,3345,3345,50,50,0,670,Y,0.1,24268,3762.59,3885.8,4002.7,3963.4,3968.3,4039,0,0.707600757,1.95401677,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.375,12.79166667,307,306,0.416666667,110,187,3176,3176,50,50,0,665,Y,0.1,24268,3757.5,3926.1,4031,4000.5,4003.2,4034,0,0.713128039,1.925445705,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.41667,12.83333333,308,307,0.458333333,111,188,3410,3410,50,50,0,665,Y,0.1,24268,3752.77,3844.1,3970,3922.8,3929.2,4030,0,0.718834323,1.936319482,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.45833,12.875,309,308,0.5,109,190,3358,3358,50,50,0,665,Y,0.1,24268,3747.67,3862.8,3984.4,3940.7,3946.2,4025,0,0.704931285,1.93371059,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.5,12.91666667,310,309,0.541666667,110,189,3310,3310,50,50,0,665,Y,0.1,24268,3743.24,3882.6,3997.9,3959.1,3963.8,4020,0,0.710441335,1.931108719,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.54167,12.95833333,311,310,0.583333333,109,187,3421,3421,50,50,0,665,Y,0.1,24268,3738.66,3825.8,3957.7,3905.2,3912.7,4016,0,0.703225806,1.909677419,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.58333,13,312,311,0.625,108,185,3218,3218,50,50,0,660,Y,0.1,24268,3733.83,3880.2,3996.1,3957.1,3962.7,4011,0,0.695838926,1.887785235,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.625,13.04166667,313,312,0.666666667,109,186,3141,3141,50,50,0,660,Y,0.1,24268,3729.37,3920.4,4026.3,3995.1,3998.3,4006,0,0.701340483,1.898123324,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.66667,13.08333333,314,313,0.708333333,108,183,3223,3223,50,50,0,655,Y,0.1,24268,3725.07,3859.9,3979.6,3937.1,3943.6,4002,0,0.694161757,1.870380289,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.70833,13.125,315,314,0.75,109,185,3280,3280,50,50,0,655,Y,0.1,24268,3720.28,3850.4,3973.3,3928.5,3935.5,3997,0,0.699652313,1.887135598,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.75,13.16666667,316,315,0.791666667,108,184,3305,3305,50,50,0,655,Y,0.1,24268,3715.76,3830.2,3959.3,3909.7,3917.7,3993,0,0.692492653,1.872294951,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.79167,13.20833333,317,316,0.833333333,107,182,3208,3208,50,50,0,650,Y,0.1,24268,3711.72,3844.5,3968.9,3923.1,3931.1,3989,0,0.685348279,1.851080865,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.83333,13.25,318,317,0.875,108,181,3140,3140,50,50,0,650,Y,0.1,24268,3707.48,3874.5,3989.7,3950.2,3956.4,3984,0,0.690831557,1.848614072,7736,43481,1/16/2019,WCA,blue,BP
