Wellname,Date_time,Temperature,Poly_1,SGx1000,Velocity_bph
Example 1h,5/22/2019 12:15:19 PM,20.912,1.463,1008.297,100
Example 1h,5/22/2019 12:15:24 PM,20.912,1.483,1008.563,100
Example 1h,5/22/2019 12:15:29 PM,20.912,1.495,1008.432,100
Example 1h,5/22/2019 12:15:34 PM,20.912,1.478,1008.136,100
Example 1h,5/22/2019 12:15:39 PM,20.912,1.425,1007.572,100
Example 1h,5/22/2019 12:15:44 PM,20.912,1.418,1008.2,100
Example 1h,5/22/2019 12:15:49 PM,20.912,1.456,1008.452,100
Example 1h,5/22/2019 12:15:54 PM,20.912,1.446,1007.82,100
Example 1h,5/22/2019 12:15:59 PM,20.912,1.393,1007.572,100
Example 1h,5/22/2019 12:16:04 PM,20.912,1.366,1007.459,100
Example 1h,5/22/2019 12:16:09 PM,20.912,1.36,1007.935,100
Example 1h,5/22/2019 12:16:14 PM,20.912,1.398,1008.136,100
Example 1h,5/22/2019 12:16:19 PM,20.912,1.438,1008.231,100
Example 1h,5/22/2019 12:16:24 PM,20.912,1.445,1008.032,100
Example 1h,5/22/2019 12:16:29 PM,20.912,1.456,1008.447,100
Example 1h,5/22/2019 12:16:34 PM,20.912,1.461,1008.138,100
Example 1h,5/22/2019 12:16:39 PM,20.912,1.438,1007.891,100
Example 1h,5/22/2019 12:16:44 PM,20.912,1.406,1007.874,100
Example 1h,5/22/2019 12:16:49 PM,20.912,1.423,1007.92,100
Example 1h,5/22/2019 12:16:54 PM,20.912,1.392,1007.55,100
Example 1h,5/22/2019 12:16:59 PM,20.912,1.367,1007.548,100
Example 1h,5/22/2019 12:17:04 PM,20.912,1.353,1007.415,100
Example 1h,5/22/2019 12:17:09 PM,20.912,1.362,1007.981,100
Example 1h,5/22/2019 12:17:14 PM,20.912,1.383,1007.829,100
Example 1h,5/22/2019 12:17:19 PM,20.912,1.408,1008.042,100
Example 1h,5/22/2019 12:17:24 PM,20.912,1.436,1008.267,100
Example 1h,5/22/2019 12:17:29 PM,20.912,1.463,1008.295,100
Example 1h,5/22/2019 12:17:34 PM,20.912,1.454,1007.878,100
Example 1h,5/22/2019 12:55:59 PM,20.912,1.435,1007.745,100
Example 1h,5/22/2019 12:56:04 PM,20.912,1.381,1007.633,100
Example 1h,5/22/2019 12:56:09 PM,20.912,1.385,1007.671,100
Example 1h,5/22/2019 12:56:14 PM,20.912,1.386,1007.921,100
Example 1h,5/22/2019 12:56:19 PM,20.912,1.413,1007.985,100
Example 1h,5/22/2019 12:56:24 PM,20.912,1.402,1007.878,100
Example 1h,5/22/2019 12:56:29 PM,20.912,1.407,1007.856,100
Example 1h,5/22/2019 12:56:34 PM,20.912,1.401,1007.947,100
Example 1h,5/22/2019 12:56:39 PM,20.912,1.414,1008.053,100
Example 1h,5/22/2019 12:56:44 PM,20.912,1.403,1007.711,100
Example 1h,5/22/2019 12:56:49 PM,20.912,1.38,1007.267,100
Example 1h,5/22/2019 12:56:54 PM,20.912,1.329,1007.379,100
Example 1h,5/22/2019 12:56:59 PM,20.912,1.339,1007.578,100
Example 1h,5/22/2019 12:57:04 PM,20.912,1.364,1007.796,100
Example 1h,5/22/2019 12:57:09 PM,20.912,1.391,1008.06,100
Example 1h,5/22/2019 12:57:14 PM,20.912,1.403,1007.858,100
Example 1h,5/22/2019 12:57:19 PM,20.912,1.398,1008.011,100
Example 1h,5/22/2019 12:57:24 PM,20.912,1.404,1008.127,100
Example 1h,5/22/2019 12:57:29 PM,20.912,1.451,1008.573,100
Example 1h,5/22/2019 12:57:34 PM,20.912,1.495,1008.739,100
Example 1h,5/22/2019 12:57:39 PM,20.912,1.544,1008.981,100
Example 1h,5/22/2019 12:57:44 PM,20.912,1.572,1008.979,100
Example 1h,5/22/2019 12:57:49 PM,20.912,1.545,1008.47,100
Example 1h,5/22/2019 12:57:54 PM,20.912,1.531,1008.6,100
Example 1h,5/22/2019 12:57:59 PM,20.912,1.506,1008.199,100
Example 1h,5/22/2019 12:58:04 PM,20.912,1.49,1008.317,100
Example 1h,5/22/2019 12:58:09 PM,20.912,1.464,1008.085,100
Example 1h,5/22/2019 12:58:14 PM,20.912,1.445,1007.982,100
Example 1h,5/22/2019 12:58:19 PM,20.912,1.43,1007.994,100
Example 1h,5/22/2019 12:58:24 PM,20.912,1.411,1007.722,100
Example 1h,5/22/2019 12:58:29 PM,20.912,1.403,1008.006,100
Example 1h,5/22/2019 12:58:34 PM,20.912,1.395,1007.658,100
Example 1h,5/22/2019 12:58:39 PM,20.912,1.372,1007.681,100
Example 1h,5/22/2019 12:58:44 PM,20.912,1.375,1007.696,100
Example 1h,5/22/2019 12:58:49 PM,20.912,1.394,1008.019,100
Example 1h,5/22/2019 12:58:54 PM,20.912,1.452,1008.69,100
Example 1h,5/22/2019 12:58:59 PM,20.912,1.515,1008.649,100
Example 1h,5/22/2019 12:59:04 PM,20.912,1.527,1008.784,100
Example 1h,5/22/2019 12:59:09 PM,20.912,1.539,1008.454,100
Example 1h,5/22/2019 12:59:14 PM,20.912,1.512,1008.335,100
Example 1h,5/22/2019 12:59:19 PM,20.912,1.492,1008.461,100
Example 1h,5/22/2019 12:59:24 PM,20.912,1.487,1008.184,100
Example 1h,5/22/2019 12:59:29 PM,20.912,1.443,1007.823,100
Example 1h,5/22/2019 12:59:34 PM,20.912,1.407,1007.705,100
Example 1h,5/22/2019 12:59:39 PM,20.912,1.377,1007.538,100
Example 1h,5/22/2019 12:59:44 PM,20.912,1.377,1007.681,100
Example 1h,5/22/2019 12:59:49 PM,20.912,1.353,1007.405,100
Example 1h,5/22/2019 12:59:54 PM,20.912,1.337,1007.372,100
Example 1h,5/22/2019 12:59:59 PM,20.912,1.355,1007.879,100
Example 1h,5/22/2019 1:00:04 PM,20.912,1.359,1007.386,100
Example 1h,5/22/2019 1:00:09 PM,20.912,1.347,1007.524,100
Example 1h,5/22/2019 1:00:14 PM,20.912,1.331,1007.184,100
Example 1h,5/22/2019 1:00:19 PM,20.912,1.309,1007.418,100
Example 1h,5/22/2019 1:00:24 PM,20.912,1.329,1007.311,100
Example 1h,5/22/2019 1:00:29 PM,20.912,1.293,1006.934,100
Example 1h,5/22/2019 1:00:34 PM,20.912,1.278,1007.142,100
Example 1h,5/22/2019 1:00:39 PM,20.912,1.247,1006.838,100
Example 1h,5/22/2019 1:00:44 PM,20.912,1.223,1006.702,100
Example 1h,5/22/2019 1:00:49 PM,20.912,1.234,1007.198,100
Example 1h,5/22/2019 1:00:54 PM,20.912,1.291,1007.588,100
Example 1h,5/22/2019 1:00:59 PM,20.912,1.313,1007.332,100
Example 1h,5/22/2019 1:01:04 PM,20.912,1.332,1007.893,100
Example 1h,5/22/2019 1:01:09 PM,20.912,1.383,1007.928,100
Example 1h,5/22/2019 1:01:14 PM,20.912,1.365,1007.628,100
Example 1h,5/22/2019 1:01:19 PM,20.912,1.368,1007.605,100
Example 1h,5/22/2019 1:01:24 PM,20.912,1.362,1007.696,100
Example 1h,5/22/2019 1:01:29 PM,20.912,1.354,1007.552,100
Example 1h,5/22/2019 1:01:34 PM,20.912,1.358,1007.729,100
Example 1h,5/22/2019 1:01:39 PM,20.912,1.358,1007.582,100
Example 1h,5/22/2019 1:01:44 PM,20.912,1.357,1007.786,100
Example 1h,5/22/2019 1:01:49 PM,20.912,1.374,1007.976,100
Example 1h,5/22/2019 1:01:54 PM,20.912,1.396,1007.866,100
Example 1h,5/22/2019 1:01:59 PM,20.912,1.402,1007.764,100
Example 1h,5/22/2019 1:02:04 PM,20.912,1.381,1007.417,100
Example 1h,5/22/2019 1:02:09 PM,20.912,1.358,1007.707,100
Example 1h,5/22/2019 1:02:14 PM,20.912,1.393,1008.032,100
Example 1h,5/22/2019 1:33:19 PM,20.912,1.35,1007.29,100
Example 1h,5/22/2019 1:33:24 PM,20.912,1.333,1007.62,100
Example 1h,5/22/2019 1:33:29 PM,20.912,1.374,1008.063,100
Example 1h,5/22/2019 1:33:34 PM,20.912,1.404,1008.017,100
Example 1h,5/22/2019 1:33:39 PM,20.912,1.396,1007.738,100
Example 1h,5/22/2019 1:33:44 PM,20.912,1.38,1007.821,100
Example 1h,5/22/2019 1:33:49 PM,20.912,1.397,1007.96,100
Example 1h,5/22/2019 1:33:54 PM,20.912,1.382,1007.372,100
Example 1h,5/22/2019 1:33:59 PM,20.912,1.362,1007.797,100
Example 1h,5/22/2019 1:34:04 PM,20.912,1.389,1007.941,100
Example 1h,5/22/2019 1:34:09 PM,20.912,1.391,1007.663,100
Example 1h,5/22/2019 1:34:14 PM,20.912,1.398,1008.092,100
Example 1h,5/22/2019 1:34:19 PM,20.912,1.418,1008.051,100
Example 1h,5/22/2019 1:34:24 PM,20.912,1.429,1007.921,100
Example 1h,5/22/2019 1:34:29 PM,20.912,1.387,1007.568,100
Example 1h,5/22/2019 1:34:34 PM,20.912,1.366,1007.617,100
Example 1h,5/22/2019 1:34:39 PM,20.912,1.372,1007.926,100
Example 1h,5/22/2019 1:34:44 PM,20.912,1.414,1008.331,100
Example 1h,5/22/2019 1:34:49 PM,20.912,1.449,1008.387,100
Example 1h,5/22/2019 1:34:54 PM,20.912,1.457,1008,100
Example 1h,5/22/2019 1:34:59 PM,20.912,1.43,1007.713,100
Example 1h,5/22/2019 1:35:04 PM,20.912,1.369,1007.35,100
Example 1h,5/22/2019 1:35:09 PM,20.912,1.306,1007,100
Example 1h,5/22/2019 1:35:14 PM,20.912,1.269,1007.015,100
Example 1h,5/22/2019 1:35:19 PM,20.912,1.262,1007.066,100
Example 1h,5/22/2019 1:35:24 PM,20.912,1.27,1007.234,100
Example 1h,5/22/2019 1:35:29 PM,20.912,1.286,1007.325,100
Example 1h,5/22/2019 1:35:34 PM,20.912,1.301,1007.371,100
Example 1h,5/22/2019 1:35:39 PM,20.912,1.296,1007.389,100
Example 1h,5/22/2019 1:35:44 PM,20.912,1.344,1007.905,100
Example 1h,5/22/2019 1:35:49 PM,20.912,1.369,1007.747,100
Example 1h,5/22/2019 1:35:54 PM,20.912,1.377,1007.817,100
Example 1h,5/22/2019 1:35:59 PM,20.912,1.368,1007.672,100
Example 1h,5/22/2019 1:36:04 PM,20.912,1.394,1008.213,100
Example 1h,5/22/2019 1:36:09 PM,20.912,1.398,1007.622,100
Example 1h,5/22/2019 1:36:14 PM,20.912,1.386,1007.688,100
Example 1h,5/22/2019 1:36:19 PM,20.912,1.356,1007.451,100
Example 1h,5/22/2019 1:36:24 PM,20.912,1.364,1007.773,100
Example 1h,5/22/2019 1:36:29 PM,20.912,1.365,1007.529,100
Example 1h,5/22/2019 1:36:34 PM,20.912,1.354,1007.69,100
Example 1h,5/22/2019 1:36:39 PM,20.912,1.382,1007.954,100
Example 1h,5/22/2019 1:36:44 PM,20.912,1.38,1007.741,100
Example 1h,5/22/2019 1:36:49 PM,20.912,1.391,1007.944,100
Example 1h,5/22/2019 1:36:54 PM,20.912,1.406,1008.091,100
Example 1h,5/22/2019 1:36:59 PM,20.912,1.444,1008.375,100
Example 1h,5/22/2019 1:37:04 PM,20.912,1.446,1008.156,100
Example 1h,5/22/2019 1:37:09 PM,20.912,1.466,1008.349,100
Example 1h,5/22/2019 1:37:14 PM,20.912,1.476,1008.144,100
Example 1h,5/22/2019 1:37:19 PM,20.912,1.433,1007.845,100
Example 1h,5/22/2019 1:37:24 PM,20.912,1.416,1008.028,100
Example 1h,5/22/2019 1:37:29 PM,20.912,1.43,1007.974,100
Example 1h,5/22/2019 1:37:34 PM,20.912,1.42,1007.965,100
Example 1h,5/22/2019 1:37:39 PM,20.912,1.415,1007.931,100
Example 1h,5/22/2019 1:37:44 PM,20.912,1.399,1007.681,100
Example 1h,5/22/2019 1:37:49 PM,20.912,1.382,1007.59,100
Example 1h,5/22/2019 1:37:54 PM,20.912,1.361,1007.51,100
Example 1h,5/22/2019 1:37:59 PM,20.912,1.338,1007.337,100
Example 1h,5/22/2019 1:38:04 PM,20.912,1.326,1007.629,100
Example 1h,5/22/2019 1:38:09 PM,20.912,1.327,1007.366,100
Example 1h,5/22/2019 1:38:14 PM,20.912,1.326,1007.512,100
Example 1h,5/22/2019 1:38:19 PM,20.912,1.328,1007.467,100
Example 1h,5/22/2019 1:38:24 PM,20.912,1.345,1007.773,100
Example 1h,5/22/2019 1:38:29 PM,20.912,1.388,1008.137,100
Example 1h,5/22/2019 1:38:34 PM,20.912,1.434,1008.43,100
Example 1h,5/22/2019 1:38:39 PM,20.912,1.457,1008.192,100
Example 1h,5/22/2019 1:38:44 PM,20.912,1.434,1007.888,100
Example 1h,5/22/2019 1:38:49 PM,20.912,1.403,1007.921,100
Example 1h,5/22/2019 1:38:54 PM,20.912,1.416,1008.06,100
Example 1h,5/22/2019 1:38:59 PM,20.912,1.436,1008.293,100
Example 1h,5/22/2019 1:39:04 PM,20.912,1.431,1007.907,100
Example 1h,5/22/2019 1:39:09 PM,20.912,1.409,1007.858,100
Example 1h,5/22/2019 1:39:14 PM,20.912,1.367,1007.369,100
Example 1h,5/22/2019 1:39:19 PM,20.912,1.325,1007.415,100
Example 1h,5/22/2019 1:39:24 PM,20.912,1.339,1007.695,100
Example 1h,5/22/2019 1:39:29 PM,20.912,1.36,1007.697,100
Example 1h,5/22/2019 1:39:34 PM,20.912,1.368,1007.832,100
Example 1h,5/22/2019 1:39:39 PM,20.912,1.378,1007.701,100
Example 1h,5/22/2019 1:39:44 PM,20.912,1.352,1007.441,100
Example 1h,5/22/2019 1:39:49 PM,20.912,1.353,1007.663,100
Example 1h,5/22/2019 1:39:54 PM,20.912,1.353,1007.56,100
Example 1h,5/22/2019 1:39:59 PM,20.912,1.348,1007.535,100
Example 1h,5/22/2019 1:40:04 PM,20.912,1.318,1007.04,100
Example 1h,5/22/2019 1:40:09 PM,20.912,1.295,1007.307,100
Example 1h,5/22/2019 1:40:14 PM,20.912,1.281,1006.975,100
Example 1h,5/22/2019 1:40:19 PM,20.912,1.288,1007.564,100
Example 1h,5/22/2019 1:40:24 PM,20.912,1.333,1007.718,100
Example 1h,5/22/2019 1:40:29 PM,20.912,1.367,1007.625,100
Example 1h,5/22/2019 1:40:34 PM,20.912,1.36,1007.702,100
Example 1h,5/22/2019 1:40:39 PM,20.912,1.38,1007.844,100
Example 1h,5/22/2019 1:40:44 PM,20.912,1.374,1007.667,100
Example 1h,5/22/2019 1:40:49 PM,20.912,1.383,1007.864,100
Example 1h,5/22/2019 1:40:54 PM,20.912,1.379,1007.712,100
Example 1h,5/22/2019 1:40:59 PM,20.912,1.36,1007.451,100
Example 1h,5/22/2019 1:41:04 PM,20.912,1.336,1007.445,100
Example 1h,5/22/2019 1:41:09 PM,20.912,1.303,1007.456,100
Example 1h,5/22/2019 1:41:14 PM,20.912,1.311,1007.384,100
Example 1h,5/22/2019 1:41:19 PM,20.912,1.334,1007.849,100
Example 1h,5/22/2019 1:41:24 PM,20.912,1.386,1008.038,100
Example 1h,5/22/2019 1:41:29 PM,20.912,1.395,1007.712,100
Example 1h,5/22/2019 1:41:34 PM,20.912,1.408,1008.129,100
Example 1h,5/22/2019 1:41:39 PM,20.912,1.416,1007.844,100
Example 1h,5/22/2019 1:41:44 PM,20.912,1.411,1007.948,100
Example 1h,5/22/2019 1:41:49 PM,20.912,1.444,1008.306,100
Example 1h,5/22/2019 1:41:54 PM,20.912,1.442,1008.077,100
Example 1h,5/22/2019 1:41:59 PM,20.912,1.435,1007.946,100
Example 1h,5/22/2019 1:42:04 PM,20.912,1.43,1008.003,100
Example 1h,5/22/2019 1:42:09 PM,20.912,1.406,1007.442,100
Example 1h,5/22/2019 1:42:14 PM,20.912,1.354,1007.279,100
Example 1h,5/22/2019 1:42:19 PM,20.912,1.294,1006.963,100
Example 1h,5/22/2019 1:42:24 PM,20.912,1.264,1007.125,100
Example 1h,5/22/2019 1:42:29 PM,20.912,1.278,1007.289,100
Example 1h,5/22/2019 1:42:34 PM,20.912,1.297,1007.399,100
Example 1h,5/22/2019 1:42:39 PM,20.912,1.32,1007.613,100
Example 1h,5/22/2019 1:42:44 PM,20.912,1.32,1007.342,100
Example 1h,5/22/2019 1:42:49 PM,20.912,1.297,1007.104,100
Example 1h,5/22/2019 1:42:54 PM,20.912,1.306,1007.407,100
Example 1h,5/22/2019 1:42:59 PM,20.912,1.323,1007.547,100
Example 1h,5/22/2019 1:43:04 PM,20.912,1.311,1007.235,100
Example 1h,5/22/2019 1:43:09 PM,20.912,1.308,1007.206,100
Example 1h,5/22/2019 1:43:14 PM,20.912,1.306,1007.674,100
Example 1h,5/22/2019 1:43:19 PM,20.912,1.338,1007.5,100
Example 1h,5/22/2019 1:43:24 PM,20.912,1.351,1007.787,100
Example 1h,5/22/2019 1:43:29 PM,20.912,1.337,1007.107,100
Example 1h,5/22/2019 1:43:34 PM,20.912,1.285,1007.016,100
Example 1h,5/22/2019 1:43:39 PM,20.912,1.27,1007.082,100
Example 1h,5/22/2019 1:43:44 PM,20.912,1.254,1006.919,100
Example 1h,5/22/2019 1:43:49 PM,20.912,1.272,1007.315,100
Example 1h,5/22/2019 1:43:54 PM,20.912,1.297,1007.48,100
Example 1h,5/22/2019 1:43:59 PM,20.912,1.312,1007.478,100
Example 1h,5/22/2019 1:44:04 PM,20.912,1.338,1007.828,100
Example 1h,5/22/2019 1:44:09 PM,20.912,1.367,1007.764,100
Example 1h,5/22/2019 1:44:14 PM,20.912,1.35,1007.318,100
Example 1h,5/22/2019 1:44:19 PM,20.912,1.327,1007.285,100
Example 1h,5/22/2019 1:44:24 PM,20.912,1.314,1007.439,100
Example 1h,5/22/2019 1:44:29 PM,20.912,1.308,1007.352,100
Example 1h,5/22/2019 1:44:34 PM,20.912,1.307,1007.254,100
Example 1h,5/22/2019 1:44:39 PM,20.912,1.277,1006.939,100
Example 1h,5/22/2019 1:44:44 PM,20.912,1.269,1007.315,100
Example 1h,5/22/2019 1:44:49 PM,20.912,1.287,1007.363,100
Example 1h,5/22/2019 1:44:54 PM,20.912,1.29,1007.246,100
Example 1h,5/22/2019 1:44:59 PM,20.912,1.302,1007.534,100
Example 1h,5/22/2019 1:45:04 PM,20.912,1.339,1007.793,100
Example 1h,5/22/2019 1:45:09 PM,20.912,1.384,1007.831,100
Example 1h,5/22/2019 1:45:14 PM,20.912,1.386,1007.886,100
Example 1h,5/22/2019 1:45:19 PM,20.912,1.387,1007.604,100
Example 1h,5/22/2019 1:45:24 PM,20.912,1.366,1007.815,100
Example 1h,5/22/2019 1:45:29 PM,20.912,1.405,1008.236,100
Example 1h,5/22/2019 1:45:34 PM,20.912,1.422,1007.835,100
Example 1h,5/22/2019 1:45:39 PM,20.912,1.408,1007.946,100
Example 1h,5/22/2019 1:45:44 PM,20.912,1.426,1008.011,100
Example 1h,5/22/2019 1:45:49 PM,20.912,1.427,1008.211,100
Example 1h,5/22/2019 1:45:54 PM,20.912,1.445,1007.951,100
Example 1h,5/22/2019 1:45:59 PM,20.912,1.442,1008.33,100
Example 1h,5/22/2019 1:46:04 PM,20.912,1.452,1008.282,100
Example 1h,5/22/2019 1:46:09 PM,20.912,1.443,1008.088,100
Example 1h,5/22/2019 1:46:14 PM,20.912,1.427,1007.841,100
Example 1h,5/22/2019 1:46:19 PM,20.912,1.414,1007.654,100
Example 1h,5/22/2019 1:46:24 PM,20.912,1.42,1008.441,100
Example 1h,5/22/2019 1:46:29 PM,20.912,1.442,1008.06,100
Example 1h,5/22/2019 1:46:34 PM,20.912,1.453,1008.272,100
Example 1h,5/22/2019 1:46:39 PM,20.912,1.431,1007.725,100
Example 1h,5/22/2019 1:46:44 PM,20.912,1.401,1008.018,100
Example 1h,5/22/2019 1:46:49 PM,20.912,1.438,1008.321,100
Example 1h,5/22/2019 1:46:54 PM,20.912,1.45,1008.331,100
Example 1h,5/22/2019 1:46:59 PM,20.912,1.457,1008.116,100
Example 1h,5/22/2019 1:47:04 PM,20.912,1.448,1008.189,100
Example 1h,5/22/2019 1:47:09 PM,20.912,1.443,1007.92,100
Example 1h,5/22/2019 1:47:14 PM,20.912,1.415,1007.819,100
Example 1h,5/22/2019 1:47:19 PM,20.912,1.392,1007.513,100
Example 1h,5/22/2019 1:47:24 PM,20.912,1.35,1007.222,100
Example 1h,5/22/2019 1:47:29 PM,20.912,1.318,1007.286,100
Example 1h,5/22/2019 1:47:34 PM,20.912,1.308,1007.212,100
Example 1h,5/22/2019 1:47:39 PM,20.912,1.282,1007.136,100
Example 1h,5/22/2019 1:47:44 PM,20.912,1.271,1007.223,100
Example 1h,5/22/2019 1:47:49 PM,20.912,1.299,1007.307,100
Example 1h,5/22/2019 1:47:54 PM,20.912,1.276,1007.046,100
Example 1h,5/22/2019 1:47:59 PM,20.912,1.288,1007.676,100
Example 1h,5/22/2019 1:48:04 PM,20.912,1.345,1007.827,100
Example 1h,5/22/2019 1:48:09 PM,20.912,1.386,1008.068,100
Example 1h,5/22/2019 1:48:14 PM,20.912,1.405,1007.792,100
Example 1h,5/22/2019 1:48:19 PM,20.912,1.391,1007.742,100
Example 1h,5/22/2019 1:48:24 PM,20.912,1.376,1007.44,100
Example 1h,5/22/2019 1:48:29 PM,20.912,1.358,1007.615,100
Example 1h,5/22/2019 1:48:34 PM,20.912,1.351,1007.358,100
Example 1h,5/22/2019 1:48:39 PM,20.912,1.316,1007.239,100
Example 1h,5/22/2019 1:48:44 PM,20.912,1.299,1007.235,100
Example 1h,5/22/2019 1:48:49 PM,20.912,1.285,1007.086,100
Example 1h,5/22/2019 1:48:54 PM,20.912,1.262,1006.951,100
Example 1h,5/22/2019 1:48:59 PM,20.912,1.269,1007.357,100
Example 1h,5/22/2019 1:49:04 PM,20.912,1.314,1007.7,100
Example 1h,5/22/2019 1:49:09 PM,20.912,1.333,1007.538,100
Example 1h,5/22/2019 1:49:14 PM,20.912,1.357,1007.791,100
Example 1h,5/22/2019 1:49:19 PM,20.912,1.374,1007.626,100
Example 1h,5/22/2019 1:49:24 PM,20.912,1.369,1007.85,100
Example 1h,5/22/2019 1:49:29 PM,20.912,1.396,1008.007,100
Example 1h,5/22/2019 1:49:34 PM,20.912,1.407,1007.833,100
Example 1h,5/22/2019 1:49:39 PM,20.912,1.395,1007.842,100
Example 1h,5/22/2019 1:49:44 PM,20.912,1.361,1007.309,100
Example 1h,5/22/2019 1:49:49 PM,20.912,1.288,1006.66,100
Example 1h,5/22/2019 1:49:54 PM,20.912,1.234,1006.647,100
Example 1h,5/22/2019 1:49:59 PM,20.912,1.193,1006.528,100
Example 1h,5/22/2019 1:50:04 PM,20.912,1.171,1006.636,100
Example 1h,5/22/2019 1:50:09 PM,20.912,1.196,1006.731,100
Example 1h,5/22/2019 1:50:14 PM,20.912,1.202,1006.947,100
Example 1h,5/22/2019 2:20:00 PM,20.912,1.192,1006.516,100
Example 1h,5/22/2019 2:20:05 PM,20.912,1.193,1006.774,100
Example 1h,5/22/2019 2:20:10 PM,20.912,1.204,1006.963,100
Example 1h,5/22/2019 2:20:15 PM,20.912,1.21,1007.005,100
Example 1h,5/22/2019 2:20:21 PM,20.912,1.236,1007.031,100
Example 1h,5/22/2019 2:20:26 PM,20.912,1.294,1007.613,100
Example 1h,5/22/2019 2:20:31 PM,20.912,1.34,1007.74,100
Example 1h,5/22/2019 2:20:36 PM,20.912,1.344,1007.619,100
Example 1h,5/22/2019 2:20:41 PM,20.912,1.356,1007.742,100
Example 1h,5/22/2019 2:20:47 PM,20.912,1.365,1007.579,100
Example 1h,5/22/2019 2:20:52 PM,20.912,1.368,1007.735,100
Example 1h,5/22/2019 2:20:57 PM,20.912,1.374,1007.74,100
