well_name,hour,date,csg_psi,tbg_psi,choke1,sep_psi,battery_sep_psi,oil,water,gas,wellhead_temp,flowline_psi,chlorides,sand,h2s,remarks,choke2
Janey 81h,1,43611.95833,2641,0,16,0,0,0,130,0,107,0,0,0,0,opened well at 2215hrs. Flowing thru casing to manifold to tanks.,0
Janey 81h,2,43612,2568,0,16,0,0,0,126,0,105,0,0,0,0,Flowing thru casing to manifold to tanks.,0
Janey 81h,3,43612.04167,2553,0,16,0,0,0,122,0,108,0,0,0,0,Flowing thru casing to manifold to tanks.,0
Janey 81h,4,43612.08333,2542,0,19,0,0,0,85,0,110,0,0,0,0,Flowing thru casing to manifold to tanks. Changed chokes 19/128,0
Janey 81h,5,43612.125,2541,0,21,0,0,0,110,0,108,0,23052,0,0,Flowing thru casing to manifold to tanks. Changed chokes 21/128,0
Janey 81h,6,43612.16667,2600,0,24,0,0,0,110,0,109,0,23052,0,0,Flowing thru casing to manifold to tanks.  Changed chokes to 23/128,0
Janey 81h,7,43612.20833,2619,0,24,0,0,0,123,0,101,0,23052,0,0,Flowing thru casing to manifold to tanks.  Changed chokes to 24/128,0
Janey 81h,8,43612.25,2603,0,24,0,0,0,125,0,91,0,23052,0,0,Flowing thru casing to sand trap to manifold to separator to tanks.,0
Janey 81h,9,43612.29167,2607,0,26,188,0,0,145,0,96,0,23052,0.25,0,Flowing thru casing to sand trap to manifold to separator to tanks.,0
Janey 81h,10,43612.33333,2622,0,26,182,0,0,144,960,104,100,23052,0.25,0,"Flowing Well trhough SKO, manifold and separator. Sent gast to facility at 8:00am",0
Janey 81h,11,43612.375,2641,0,26,186,0,2,158,984,113,100,23052,0.25,0,"Flowing well through SKO, manifold and separator, Gat to facility.",0
Janey 81h,12,43612.41667,2630,0,26,188,79,3,145,1003,118,100,23052,0.5,0,"Flowing well through SKO, manifold and separator, Gat to facility.",0
Janey 81h,13,43612.45833,2630,0,26,194,80,4,141,1008,119,100,20741,0.5,0,"Flowing well through SKO, manifold and separator, Gat to facility.",0
Janey 81h,14,43612.5,2624,0,26,188,79,4,146,864,120,100,20741,0.5,0,"Flowing well through SKO, manifold and separator, Gat to facility.",0
Janey 81h,15,43612.54167,2612,0,26,197,124,7,146,792,122,100,20741,0.5,0,"Flowing Well through SKO, manifold and separator, Gat to facility. Bumped choke up to 28 size.",0
Janey 81h,16,43612.58333,2616,0,28,198,116,10,151,1224,125,105,20741,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,17,43612.625,2620,0,28,198,118,8,172,1152,128,105,20741,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,18,43612.66667,2617,0,28,199,109,10,186,1128,129,90,20742,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,19,43612.70833,2620,0,28,197,110,14,159,1393,130,90,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,20,43612.75,2619,0,28,186,100,17,187,1248,128,130,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Replaced anolog guage on flow line.",0
Janey 81h,21,43612.79167,2622,0,28,195,101,20,167,1248,130,110,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,22,43612.83333,2621,0,28,196,103,24,150,1272,132,100,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,23,43612.875,2618,0,28,190,95,28,143,1296,127,115,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,24,43612.91667,2615,0,28,198,107,28,156,1248,123,120,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,25,43612.95833,2614,0,28,196,128,30,154,1176,122,135,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,26,43613,2612,0,28,195,129,37,155,1224,121,140,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,27,43613.04167,2611,0,28,196,128,40,155,1224,121,140,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,28,43613.08333,2609,0,28,195,129,40,149,1224,123,140,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,29,43613.125,2606,0,28,197,130,40,152,1224,121,145,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,30,43613.16667,2604,0,28,195,124,41,151,1296,120,145,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,31,43613.20833,2600,0,28,208,124,40,153,1248,119,145,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,32,43613.25,2595,0,28,190,128,40,155,1349,120,150,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,33,43613.29167,2594,0,28,195,127,39,134,1296,118,145,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.",0
Janey 81h,34,43613.33333,2586,0,28,195,130,37,152,1248,118,145,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,35,43613.375,2574,0,28,195,132,41,168,1296,121,140,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,36,43613.41667,2578,0,28,195,121,42,165,1368,121,140,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,37,43613.45833,2578,0,28,196,113,42,166,1464,120,125,20741,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,38,43613.5,2577,0,28,196,115,42,168,1488,121,130,20741,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,39,43613.54167,2576,0,28,195,113,42,166,1488,123,125,20742,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,40,43613.58333,2574,0,28,193,109,43,159,1584,125,120,20743,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,41,43613.625,2565,0,28,207,110,42,159,1464,124,125,20744,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. Well on tank test at 3:00 pm to 4:00 pm",0
Janey 81h,42,43613.66667,2562,0,28,195,103,30,154,1512,124,110,20745,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. Well on tank test at 3:00 pm to 4:00 pm",0
Janey 81h,43,43613.70833,2561,0,28,195,106,30,171,1416,124,110,20746,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility. ",0
Janey 81h,44,43613.75,2559,0,28,196,112,31,160,1344,122,120,20747,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  ",0
Janey 81h,45,43613.79167,2549,0,28,195,106,36,160,1440,129,120,20747,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  ",0
Janey 81h,46,43613.83333,2551,0,29,202,109,35,162,1608,128,130,20747,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Bumped chokes to 29/168",0
Janey 81h,47,43613.875,2554,0,29,197,113,37,158,1632,126,120,20747,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  ",0
Janey 81h,48,43613.91667,2543,0,30,200,112,43,193,1848,123,125,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Choke change to 30/168.  dumping sand traps every 30 minutes.",0
Janey 81h,49,43613.95833,2544,0,30,202,114,42,173,1824,125,125,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,50,43614,2545,0,30,197,111,44,183,1896,122,125,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,51,43614.04167,2542,0,30,201,115,43,174,1872,124,120,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,52,43614.08333,2542,0,30,197,113,44,177,1896,124,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,53,43614.125,2540,0,30,196,116,45,177,1994,124,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,54,43614.16667,2539,0,30,198,114,44,184,1920,122,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,55,43614.20833,2539,0,30,197,111,44,175,1920,123,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,56,43614.25,2535,0,30,197,113,42,173,1872,122,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   dumping sand traps every 30 minutes.",0
Janey 81h,57,43614.29167,2532,0,30,195,115,41,175,1872,123,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,58,43614.33333,2532,0,30,195,116,43,173,1896,124,125,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,59,43614.375,2529,0,30,207,114,44,178,1896,123,125,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,60,43614.41667,2526,0,30,197,114,40,183,1800,124,125,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,61,43614.45833,2527,0,30,197,115,43,167,1896,123,120,20741,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,62,43614.5,2525,0,30,198,116,46,159,1992,120,125,20741,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,63,43614.54167,2520,0,30,192,111,43,186,1920,127,130,20742,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,64,43614.58333,2518,0,30,199,115,46,158,2232,130,130,20743,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,65,43614.625,2517,0,30,198,118,44,170,1968,128,130,20744,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,66,43614.66667,2514,0,30,198,116,46,176,2088,127,130,20745,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,67,43614.70833,2513,0,30,199,115,43,177,1944,127,130,20746,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,68,43614.75,2508,0,30,204,117,48,174,2160,131,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,69,43614.79167,2504,0,30,198,124,45,169,2016,131,140,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,70,43614.83333,2501,0,30,198,122,47,174,2088,132,140,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,71,43614.875,2500,0,30,198,123,47,161,1968,129,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,72,43614.91667,2499,0,30,197,120,45,175,2016,126,135,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,73,43614.95833,2499,0,30,197,120,48,171,2040,124,135,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,74,43615,2493,0,30,204,119,46,171,2016,122,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,75,43615.04167,2487,0,30,198,113,47,170,2016,123,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,76,43615.08333,2482,0,30,198,114,46,162,1992,123,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every hour.  ",0
Janey 81h,77,43615.125,2480,0,30,198,118,48,170,2040,122,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,78,43615.16667,2478,0,30,197,120,47,163,2040,124,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,79,43615.20833,2484,0,30,198,116,48,174,2088,124,130,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,80,43615.25,2485,0,30,203,111,40,175,1872,125,135,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,81,43615.29167,2482,0,30,198,115,45,172,1992,123,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,82,43615.33333,2481,0,30,198,117,45,168,2016,122,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every  hour.  ",0
Janey 81h,83,43615.375,2481,0,30,197,116,44,170,2016,121,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps every  hour.  ",0
Janey 81h,84,43615.41667,2479,0,32,196,109,44,183,2088,122,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour. Bumped choke up to 32 size.  ",0
Janey 81h,85,43615.45833,2459,0,32,199,122,55,185,2328,124,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  ",0
Janey 81h,86,43615.5,2460,0,32,206,119,53,190,2256,126,130,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.  Bumped choke up to 33 size at 11: am",0
Janey 81h,87,43615.54167,2451,0,33,205,131,55,195,2256,125,165,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an hour, sent water to batery at 11:00 am ",0
Janey 81h,88,43615.58333,2449,0,33,204,144,58,212,2256,126,165,20747,1.5,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,89,43615.625,2445,0,33,211,143,54,211,2304,126,165,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,90,43615.66667,2443,0,33,210,138,55,220,2208,125,160,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,91,43615.70833,2440,0,33,205,139,55,208,2356,124,165,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,92,43615.75,2435,0,33,209,139,57,210,2304,127,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,93,43615.79167,2434,0,33,209,137,56,188,2416,127,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,94,43615.83333,2432,0,33,206,136,59,191,2568,125,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,95,43615.875,2429,0,33,206,132,60,192,2592,124,175,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,96,43615.91667,2428,0,33,206,137,59,196,2640,124,175,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,97,43615.95833,2424,0,33,208,138,57,180,2616,123,180,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,98,43616,2420,0,33,208,135,61,175,2592,120,180,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,99,43616.04167,2418,0,33,204,135,59,175,2640,124,185,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,100,43616.08333,2419,0,33,206,133,59,194,2664,124,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,101,43616.125,2418,0,33,204,135,58,180,2664,124,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,102,43616.16667,2417,0,33,205,132,62,186,2640,123,170,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,103,43616.20833,2413,0,33,205,126,64,189,2688,122,165,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,104,43616.25,2412,0,33,200,132,65,190,2672,123,160,20747,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,105,43616.29167,2410,0,33,199,131,60,201,2664,123,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,106,43616.33333,2408,0,33,201,129,63,200,2688,124,165,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,107,43616.375,2407,0,33,198,130,60,202,2640,124,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,108,43616.41667,2403,0,33,202,128,61,200,2752,123,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,109,43616.45833,2401,0,33,206,125,60,191,2544,127,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,110,43616.5,2301,0,33,201,130,64,200,2752,126,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,111,43616.54167,2397,0,33,200,132,46,189,2376,128,160,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,112,43616.58333,2395,0,33,203,144,64,195,2474,130,170,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,113,43616.625,2393,0,33,204,148,53,206,2448,132,170,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,114,43616.66667,2388,0,33,215,149,63,209,2712,130,175,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,115,43616.70833,2385,0,33,215,140,61,199,2808,130,170,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,116,43616.75,2379,0,33,212,142,65,187,2832,127,180,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,117,43616.79167,2377,0,33,203,140,71,183,2712,127,175,20741,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,118,43616.83333,2377,0,33,205,138,69,201,2856,125,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,119,43616.875,2377,0,33,205,135,71,201,2760,125,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,120,43616.91667,2375,0,33,204,135,73,186,2712,127,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,121,43616.95833,2372,0,33,204,129,72,175,2784,125,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,122,43617,2370,0,33,201,134,72,190,2760,124,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,123,43617.04167,2368,0,33,201,119,72,181,2832,124,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,124,43617.08333,2364,0,33,208,138,76,185,2784,125,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,125,43617.125,2364,0,33,204,137,75,186,2784,124,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,126,43617.16667,2362,0,33,205,133,77,177,2784,123,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice an  hour.",0
Janey 81h,127,43617.20833,2359,0,33,201,134,73,194,2880,125,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once an  hour.",0
Janey 81h,128,43617.25,2357,0,33,202,134,75,193,2765,123,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,129,43617.29167,2350,0,33,204,136,73,195,2832,123,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.bumped up choke to a 35 size at 7:40am.",0
Janey 81h,130,43617.33333,2343,0,35,203,137,79,198,2688,124,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour. ",0
Janey 81h,131,43617.375,2331,0,35,203,143,86,209,2952,126,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,132,43617.41667,2331,0,35,201,144,82,210,3144,125,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,133,43617.45833,2327,0,35,202,146,83,216,3288,126,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,134,43617.5,2323,0,35,222,144,81,214,2784,127,165,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,135,43617.54167,2321,0,35,210,150,84,192,3168,131,165,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,136,43617.58333,2318,0,35,216,148,83,198,3096,130,170,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,137,43617.625,2317,0,35,222,146,83,198,3096,130,180,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,138,43617.66667,2315,0,35,236,159,84,199,3240,131,190,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,139,43617.70833,2314,0,35,228,149,81,206,3024,131,190,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,140,43617.75,2313,0,35,226,149,82,202,3024,128,185,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,141,43617.79167,2307,0,35,213,137,84,202,3348,120,190,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,142,43617.83333,2304,0,35,206,139,83,200,3192,122,165,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,143,43617.875,2302,0,35,205,128,89,206,3216,124,180,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,144,43617.91667,2298,0,35,219,133,83,200,3168,125,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,145,43617.95833,2294,0,35,216,121,86,200,3168,128,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,146,43618,2293,0,35,219,130,82,195,3168,125,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,147,43618.04167,2290,0,35,219,132,82,195,3240,123,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,148,43618.08333,2287,0,35,221,129,84,196,3168,124,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,149,43618.125,2285,0,35,200,134,88,199,3168,128,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,150,43618.16667,2283,0,35,219,132,84,196,3192,125,175,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,151,43618.20833,2279,0,35,209,131,88,201,3216,124,180,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,152,43618.25,2275,0,35,210,138,86,198,2904,123,180,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,153,43618.29167,2271,0,35,216,140,84,204,3288,127,180,26692,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,154,43618.33333,2266,0,35,226,133,81,210,3000,127,185,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps onece a hour.",0
Janey 81h,155,43618.375,2262,0,35,234,139,84,207,3048,130,185,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps onece a hour.",0
Janey 81h,156,43618.41667,2257,0,35,222,144,80,200,2144,129,185,26692,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps onece a hour. Bumped up choke to a 36/128at 10:40 am  to keep up with the 300 bbl's rate total fluids.",0
