Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
7440,1955,100,1.044061303,0.719354839,6.094,10000,5722.32
7392,1945,100,0.964015152,0.714285714,6.094,10000,5733.93
7440,1940,100,1.067234848,0.716129032,6.094,10000,5691.79
7392,1935,100,1.033045977,0.717532468,6.094,10000,5702.26
7368,1930,100,1.13362069,0.716612378,6.094,10000,5656.6
7368,1930,100,1.088068182,0.713355049,6.094,10000,5667.94
7296,1925,100,0.966954023,0.713815789,6.094,10000,5710.9
7320,1925,100,1.127906977,0.718032787,6.094,10000,5656.13
7320,1920,100,1.060344828,0.714754098,6.094,10000,5670.72
7272,1915,100,0.988505747,0.712871287,6.094,10000,5690.21
7224,1910,100,1.035852713,0.714285714,6.094,10000,5668.74
7248,1905,100,1.076470588,0.718543046,6.094,10000,5655.61
7224,1905,100,1.170542636,0.714285714,6.094,10000,5609.23
7248,1900,100,1.125957854,0.71192053,6.094,10000,5618.78
7200,1900,100,1.093023256,0.713333333,6.094,10000,5634.13
7176,1895,100,1.024904215,0.7090301,6.094,10000,5647.76
7152,1890,100,1.060294118,0.714765101,6.094,10000,5638.94
7104,1885,100,1.073158915,0.709459459,6.094,10000,5618.75
7152,1880,100,1.013081395,0.711409396,6.094,10000,5640.98
7104,1880,100,1.134578544,0.706081081,6.094,10000,5580.72
7128,1875,100,1.105363985,0.707070707,6.094,10000,5591.08
7056,1875,100,1.097383721,0.707482993,6.094,10000,5594.89
7128,1870,100,1.046455939,0.707070707,6.094,10000,5609.25
7008,1870,100,1.083333333,0.70890411,6.094,10000,5597.73
7032,1865,100,1.108134921,0.71331058,6.094,10000,5591.04
7056,1865,100,1.048371648,0.704081633,6.094,10000,5597.65
7056,1860,100,1.039728682,0.707482993,6.094,10000,5602.05
7056,1855,100,1.029693487,0.704081633,6.094,10000,5594.69
7056,1855,100,1.033430233,0.707482993,6.094,10000,5599.32
7008,1850,100,0.997093023,0.705479452,6.094,10000,5605.1
7008,1845,100,1.055882353,0.70890411,6.094,10000,5582.3
7008,1845,100,1.048371648,0.702054795,6.094,10000,5572.8
7008,1840,100,1.016472868,0.705479452,6.094,10000,5586.7
7152,1835,100,1.020359848,0.704697987,6.094,10000,5578.72
7224,1835,100,0.99127907,0.714285714,6.094,10000,5607.81
7056,1830,100,1.122058824,0.710884354,6.094,10000,5541.65
7152,1825,100,1.141472868,0.711409396,6.094,10000,5529.81
7032,1825,100,1.086724806,0.706484642,6.094,10000,5544.37
7080,1820,100,1.15245098,0.711864407,6.094,10000,5520.91
7032,1815,100,1.083333333,0.709897611,6.094,10000,5541.5
7104,1810,100,1.067344961,0.709459459,6.094,10000,5541.9
7032,1805,100,1.11656746,0.71331058,6.094,10000,5521.79
7008,1800,100,1.076470588,0.70890411,6.094,10000,5526.46
7008,1795,100,1.038275194,0.705479452,6.094,10000,5530.32
7008,1790,100,1.081349206,0.712328767,6.094,10000,5520.29
6984,1785,100,1.02745098,0.70790378,6.094,10000,5528.54
6984,1785,100,1.098214286,0.711340206,6.094,10000,5503.97
6936,1780,100,1.060019841,0.709342561,6.094,10000,5512.58
6936,1780,100,1.063235294,0.705882353,6.094,10000,5504.86
6864,1775,100,1.072420635,0.706293706,6.094,10000,5494.09
6936,1775,100,1.055555556,0.709342561,6.094,10000,5509.07
6816,1770,100,1.048694779,0.707746479,6.094,10000,5503.44
6912,1770,100,1.064484127,0.708333333,6.094,10000,5495.89
6912,1765,100,0.988235294,0.704861111,6.094,10000,5517.95
6840,1765,100,1.055882353,0.701754386,6.094,10000,5481.81
6888,1760,100,1.057043651,0.707317073,6.094,10000,5486.35
6864,1760,100,1.03968254,0.706293706,6.094,10000,5493.91
6864,1755,100,1.093875502,0.70979021,6.094,10000,5470.56
6864,1755,100,1.074509804,0.702797203,6.094,10000,5465.35
6792,1755,100,1.020833333,0.703180212,6.094,10000,5490.62
6768,1750,100,1.004960317,0.70212766,6.094,10000,5490
6816,1750,100,0.967156863,0.700704225,6.094,10000,5503.44
