well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Griffin 2h,5.166666667,4896,1253,100,3.326,0.808823529,6042.94,,3922,64
Griffin 2h,5.208333333,4800,1253,100,4.038,0.815,5905.06,,3922,64
Griffin 2h,5.25,5016,1248,100,3.462,0.80861244,6061.03,,3922,64
Griffin 2h,5.291666667,4680,1246,100,3.627,0.8,5857.84,,3922,64
Griffin 2h,5.333333333,4800,1250,100,3.583,0.815,5973.93,,3922,64
Griffin 2h,5.375,4920,1250,100,3.435,0.804878049,6013.78,,3922,64
Griffin 2h,5.416666667,4728,1248,100,3.823,0.812182741,5889.67,,3922,64
Griffin 2h,5.458333333,4752,1246,100,3.829,0.813131313,5899.34,,3922,64
Griffin 2h,5.5,4704,1243,100,3.927,0.816326531,5870.67,,3922,64
Griffin 2h,5.541666667,4800,1240,100,3.542,0.8,5916.35,1440,5362,64
Griffin 2h,5.583333333,4728,1237,100,4.008,0.822335025,5882.66,,5362,64
Griffin 2h,5.625,4824,1231,100,3.519,0.800995025,5921.11,,5362,64
Griffin 2h,5.666666667,4752,1230,100,3.434,0.808080808,5930.18,,5362,64
Griffin 2h,5.708333333,4680,1231,100,3.86,0.820512821,5871.35,,5362,64
Griffin 2h,5.75,4728,1233,100,4.019,0.817258883,5858.54,,5362,64
Griffin 2h,5.791666667,4800,1233,100,3.715,0.8,5876.56,,5362,64
Griffin 2h,5.833333333,4728,1230,100,3.862,0.807106599,5842.17,,5362,64
Griffin 2h,5.875,4776,1225,100,3.684,0.814070352,5909.81,,5362,64
Griffin 2h,5.916666667,4800,1229,100,3.85,0.815,5900.69,,5362,64
Griffin 2h,5.958333333,4728,1224,100,3.705,0.807106599,5858.39,,5362,64
Griffin 2h,6,4824,1220,100,3.695,0.810945274,5909.14,,5362,64
Griffin 2h,6.041666667,4680,1223,100,3.675,0.81025641,5854.36,68,5430,64
Griffin 2h,6.083333333,4680,1223,100,3.659,0.805128205,5839.58,,5430,64
Griffin 2h,6.125,4824,1217,100,4.054,0.815920398,5869.89,,5430,64
Griffin 2h,6.166666667,4656,1222,100,3.928,0.809278351,5799.43,,5430,64
Griffin 2h,6.208333333,4704,1219,100,3.684,0.806122449,5841.76,,5430,64
Griffin 2h,6.25,4656,1218,100,3.794,0.804123711,5796.06,,5430,64
Griffin 2h,6.291666667,4680,1217,100,4.177,0.805128205,5758.1,,5430,64
Griffin 2h,6.333333333,4632,1211,100,4.027,0.829015544,5831.05,,5430,64
Griffin 2h,6.375,4680,1223,100,4.637,0.815384615,5746.85,,5430,64
Griffin 2h,6.416666667,4656,1200,100,3.574,0.809278351,5828.57,,5430,64
Griffin 2h,6.458333333,4752,1205,100,3.652,0.818181818,5894.78,,5430,64
Griffin 2h,6.5,4608,1215,100,3.813,0.807291667,5779.87,,5430,64
Griffin 2h,6.541666667,4608,1200,100,3.69,0.8125,5800.38,792,6222,64
Griffin 2h,6.583333333,4680,1210,100,4.283,0.825641026,5803.47,,6222,64
Griffin 2h,6.625,4656,1204,100,3.852,0.809278351,5786.42,,6222,64
Griffin 2h,6.666666667,4680,1201,100,3.437,0.81025641,5870.61,,6222,64
Griffin 2h,6.708333333,4704,1201,100,3.944,0.81122449,5796.46,,6222,64
Griffin 2h,6.75,4632,1197,100,3.6,0.808290155,5805.51,,6222,64
Griffin 2h,6.791666667,4608,1206,100,4.217,0.817708333,5748.27,,6222,64
Griffin 2h,6.833333333,4608,1209,100,3.903,0.822916667,5813.75,,6222,64
Griffin 2h,6.875,4632,1198,100,3.509,0.803108808,5805.69,,6222,64
Griffin 2h,6.916666667,4656,1204,100,3.626,0.81443299,5843.62,,6222,64
Griffin 2h,6.958333333,4704,1203,100,3.653,0.81122449,5844.48,,6222,64
Griffin 2h,7,4680,1195,100,4.021,0.815384615,5782.01,,6222,64
Griffin 2h,7.041666667,4584,1185,100,3.562,0.806282723,5769.47,28,6250,64
Griffin 2h,7.083333333,4680,1194,100,3.463,0.815384615,5875.05,,6250,64
Griffin 2h,7.125,4776,1177,100,2.56,0.798994975,6023.66,,6250,64
Griffin 2h,7.166666667,4608,1195,100,3.354,0.802083333,5818.2,,6250,64
Griffin 2h,7.208333333,4440,1190,100,4.106,0.810810811,5647.21,,6250,64
Griffin 2h,7.25,4680,1191,100,3.295,0.8,5846.37,,6250,64
Griffin 2h,7.291666667,4824,1192,100,3.631,0.805970149,5865.99,,6250,64
Griffin 2h,7.333333333,4512,1195,100,3.919,0.808510638,5702.46,,6250,64
Griffin 2h,7.375,4656,1170,100,3.251,0.798969072,5815.32,,6250,64
Griffin 2h,7.416666667,4680,1181,100,3.481,0.805128205,5815.82,,6250,64
Griffin 2h,7.458333333,4464,1191,100,4.105,0.811827957,5662.23,,6250,64
Griffin 2h,7.5,4704,1188,100,3.444,0.806122449,5845.97,,6250,64
Griffin 2h,7.541666667,4416,1185,100,4.444,0.826086957,5640.71,528,6778,64
Griffin 2h,7.583333333,4656,1183,100,3.812,0.804123711,5747.5,,6778,64
Griffin 2h,7.625,4464,1166,100,4.121,0.811827957,5626.85,,6778,64
Griffin 2h,7.666666667,4488,1181,100,4.117,0.812834225,5660.9,,6778,64
Griffin 2h,7.708333333,4536,1182,100,3.81,0.814814815,5733.45,,6778,64
Griffin 2h,7.75,4656,1174,100,3.704,0.81443299,5788.23,,6778,64
Griffin 2h,7.791666667,4512,1181,100,3.752,0.813829787,5727.88,,6778,64
Griffin 2h,7.833333333,4536,1180,100,3.974,0.814814815,5706.5,,6778,64
Griffin 2h,7.875,4536,1172,100,4.068,0.80952381,5664.61,,6778,64
Griffin 2h,7.916666667,4512,1174,100,3.883,0.808510638,5679.76,,6778,64
Griffin 2h,7.958333333,4584,1163,100,4.073,0.816753927,5697.07,,6778,64
Griffin 2h,8,4536,1155,100,3.754,0.82010582,5727.43,,6778,64
Griffin 2h,8.041666667,4512,1163,100,3.739,0.803191489,5668.63,14,6792,64
Griffin 2h,8.083333333,4512,1160,100,3.79,0.813829787,5693.95,,6792,64
Griffin 2h,8.125,4536,1160,100,3.49,0.80952381,5742.27,,6792,64
Griffin 2h,8.166666667,4584,1170,100,3.506,0.806282723,5760.57,,6792,64
Griffin 2h,8.208333333,4440,1169,100,3.908,0.816216216,5667.52,,6792,64
Griffin 2h,8.25,4440,1163,100,3.915,0.821621622,5678.69,,6792,64
Griffin 2h,8.291666667,4680,1158,100,3.169,0.794871795,5809.79,,6792,64
Griffin 2h,8.333333333,4368,1175,100,4.188,0.813186813,5594.26,,6792,64
Griffin 2h,8.375,4560,1165,100,3.673,0.8,5690.66,,6792,64
Griffin 2h,8.416666667,4512,1149,100,3.542,0.813829787,5724.87,,6792,64
Griffin 2h,8.458333333,4488,1165,100,4.452,0.818181818,5615.2,,6792,64
Griffin 2h,8.5,4392,1164,100,4.121,0.808743169,5583.22,,6792,64
Griffin 2h,8.541666667,4464,1165,100,3.713,0.806451613,5667.13,408,7200,64
Griffin 2h,8.583333333,4608,1160,100,3.534,0.807291667,5755.94,,7200,64
Griffin 2h,8.625,4464,1152,100,3.786,0.811827957,5657.25,,7200,64
Griffin 2h,8.666666667,4512,1157,100,3.325,0.79787234,5718.82,,7200,64
Griffin 2h,8.708333333,4416,1168,100,4.277,0.820652174,5619.78,,7200,64
Griffin 2h,8.75,4560,1163,100,3.549,0.8,5709.57,,7200,64
Griffin 2h,8.791666667,4440,1160,100,3.73,0.816216216,5683.55,,7200,64
Griffin 2h,8.833333333,4440,1154,100,3.869,0.810810811,5633.62,,7200,64
Griffin 2h,8.875,4440,1160,100,3.708,0.805405405,5647.88,,7200,64
Griffin 2h,8.916666667,4320,1146,100,4.825,0.855555556,5624.49,,7200,64
Griffin 2h,8.958333333,4440,1128,100,3.327,0.810810811,5699.42,,7200,64
Griffin 2h,9,4464,1160,100,3.751,0.811827957,5673.54,,7200,64
Griffin 2h,9.041666667,4488,1152,100,3.823,0.807486631,5645.87,14,7214,64
Griffin 2h,9.083333333,4464,1146,100,3.689,0.806451613,5645.46,,7214,64
Griffin 2h,9.125,4368,1146,100,3.83,0.813186813,5608.65,,7214,64
Griffin 2h,9.166666667,4416,1148,100,3.811,0.809782609,5621.15,,7214,64
Griffin 2h,9.208333333,4440,1150,100,3.602,0.810810811,5673.16,,7214,64
Griffin 2h,9.25,4416,1149,100,3.76,0.809782609,5630.65,,7214,64
Griffin 2h,9.291666667,4368,1150,100,3.947,0.813186813,5595.66,,7214,64
Griffin 2h,9.333333333,4440,1149,100,3.711,0.805405405,5632.58,,7214,64
Griffin 2h,9.375,4512,1146,100,3.725,0.808510638,5666.41,,7214,64
Griffin 2h,9.416666667,4392,1153,100,3.506,0.803278689,5649.56,,7214,64
Griffin 2h,9.458333333,4392,1155,100,3.668,0.803278689,5620.95,,7214,64
Griffin 2h,9.5,4416,1141,100,3.729,0.809782609,5624.86,,7214,64
Griffin 2h,9.541666667,4368,1140,100,3.824,0.813186813,5601.46,9,7223,64
